Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

12:34:04 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:34:44 AM     0   1946633    0.00    0.05    0.00    0.00    0.05     4  systemd-journal
12:34:44 AM   111   2921151    3.10    1.62    0.00    0.70    4.72     0  netdata
12:34:44 AM  1000   2921152    0.22    0.00    0.00    0.00    0.22     1  ssh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.05    0.00    0.00    0.05     -  systemd-journal
Average:      111   2921151    3.10    1.62    0.00    0.70    4.72     -  netdata
Average:     1000   2921152    0.22    0.00    0.00    0.00    0.22     -  ssh
