Linux 6.8.12+ (sendai) 	12/07/2025 	_x86_64_	(6 CPU)

08:09:21 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:10:01 PM  1000     53845    4.60    0.00    0.00    0.12    4.60     5  redis_info_loop
08:10:01 PM  1000     53847    0.00    0.00    0.00    0.00    0.00     3  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:     1000     53845    4.60    0.00    0.00    0.12    4.60     -  redis_info_loop
Average:     1000     53847    0.00    0.00    0.00    0.00    0.00     -  sh
