Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

01:30:21 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:30:24 AM   111   2984469    3.00    8.00    0.00    0.00   11.00     0  netdata
01:30:24 AM   111   2984985    0.00    0.00    0.00    0.00    0.00     0  bash
01:30:24 AM   111   2985005    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:30:24 AM   111   2985006    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:30:24 AM   111   2985007    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:30:24 AM   111   2985009    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:30:24 AM   111   2985012    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:30:24 AM   111   2985014    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
01:30:24 AM   111   2985015    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:30:24 AM   111   2985023    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:30:24 AM  1000   2985214    0.00    0.00    0.00    0.00    0.00     1  ssh
01:30:24 AM  1000   2985215    0.00    0.00    0.00    0.00    0.00     4  sh

01:30:24 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:30:25 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
01:30:25 AM  1000   2984323    0.00    0.00    0.00    0.00    0.00     1  batcat
01:30:25 AM   111   2984469    6.00    7.00    0.00    0.00   13.00     0  netdata
01:30:25 AM   111   2984985    0.00    0.00    0.00    0.00    0.00     0  bash
01:30:25 AM   111   2985005    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:30:25 AM   111   2985006    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:30:25 AM   111   2985007    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:30:25 AM   111   2985009    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:30:25 AM   111   2985012    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:30:25 AM   111   2985014    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:30:25 AM   111   2985015    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:30:25 AM   111   2985023    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:30:25 AM  1000   2985214    0.00    0.00    0.00    0.00    0.00     1  ssh
01:30:25 AM  1000   2985215    0.00    0.00    0.00    0.00    0.00     4  sh

01:30:25 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:30:26 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
01:30:26 AM  1000   2984323    0.00    0.00    0.00    0.00    0.00     1  batcat
01:30:26 AM   111   2984469    2.00    2.00    0.00    0.00    4.00     0  netdata
01:30:26 AM   111   2984985    0.00    1.00    0.00    0.00    1.00     0  bash
01:30:26 AM   111   2985005    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:30:26 AM   111   2985006    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:30:26 AM   111   2985007    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:30:26 AM   111   2985009    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:30:26 AM   111   2985012    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:30:26 AM   111   2985014    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:30:26 AM   111   2985015    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:30:26 AM   111   2985023    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:30:26 AM  1000   2985214    0.00    0.00    0.00    0.00    0.00     1  ssh
01:30:26 AM  1000   2985215    0.00    0.00    0.00    0.00    0.00     4  sh

01:30:26 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:30:27 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
01:30:27 AM  1000   2984323    0.00    0.00    0.00    0.00    0.00     1  batcat
01:30:27 AM   111   2984469    1.00    0.00    0.00    0.00    1.00     0  netdata
01:30:27 AM   111   2984985    0.00    0.00    0.00    0.00    0.00     0  bash
01:30:27 AM   111   2985005    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:30:27 AM   111   2985006    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:30:27 AM   111   2985007    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:30:27 AM   111   2985009    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:30:27 AM   111   2985012    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:30:27 AM   111   2985014    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:30:27 AM   111   2985015    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:30:27 AM   111   2985023    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:30:27 AM  1000   2985214    0.00    0.00    0.00    0.00    0.00     1  ssh
01:30:27 AM  1000   2985215    0.00    0.00    0.00    0.00    0.00     4  sh

01:30:27 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:30:28 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
01:30:28 AM  1000   2984323    0.00    0.00    0.00    0.00    0.00     1  batcat
01:30:28 AM   111   2984469    0.00    0.00    0.00    0.00    0.00     0  netdata
01:30:28 AM   111   2984985    0.00    0.00    0.00    0.00    0.00     0  bash
01:30:28 AM   111   2985005    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:30:28 AM   111   2985006    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:30:28 AM   111   2985007    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:30:28 AM   111   2985009    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:30:28 AM   111   2985012    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:30:28 AM   111   2985014    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:30:28 AM   111   2985015    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
01:30:28 AM   111   2985023    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:30:28 AM  1000   2985214    0.00    0.00    0.00    0.00    0.00     1  ssh
01:30:28 AM  1000   2985215    0.00    0.00    0.00    0.00    0.00     4  sh

01:30:28 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:30:29 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
01:30:29 AM  1000   2984323    0.00    0.00    0.00    0.00    0.00     1  batcat
01:30:29 AM   111   2984469    1.00    1.00    0.00    0.00    2.00     0  netdata
01:30:29 AM   111   2984985    0.00    0.00    0.00    0.00    0.00     0  bash
01:30:29 AM   111   2985005    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:30:29 AM   111   2985006    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:30:29 AM   111   2985007    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:30:29 AM   111   2985009    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:30:29 AM   111   2985012    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:30:29 AM   111   2985014    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:30:29 AM   111   2985015    1.00    1.00    0.00    0.00    2.00     0  apps.plugin
01:30:29 AM   111   2985023    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:30:29 AM  1000   2985214    0.00    0.00    0.00    0.00    0.00     1  ssh
01:30:29 AM  1000   2985215    0.00    0.00    0.00    0.00    0.00     4  sh

01:30:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:30:30 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     0  systemd-journal
01:30:30 AM  1000   2984323    0.00    0.00    0.00    0.00    0.00     1  batcat
01:30:30 AM   111   2984469    0.00    0.00    0.00    0.00    0.00     0  netdata
01:30:30 AM   111   2984985    0.00    0.00    0.00    0.00    0.00     0  bash
01:30:30 AM   111   2985005    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:30:30 AM   111   2985006    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:30:30 AM   111   2985007    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:30:30 AM   111   2985009    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:30:30 AM   111   2985012    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:30:30 AM   111   2985014    0.00    1.00    0.00    0.00    1.00     0  go.d.plugin
01:30:30 AM   111   2985015    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:30:30 AM   111   2985023    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:30:30 AM  1000   2985214    0.00    0.00    0.00    0.00    0.00     1  ssh
01:30:30 AM  1000   2985215    0.00    0.00    0.00    0.00    0.00     4  sh

01:30:30 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:30:31 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     1  systemd-journal
01:30:31 AM  1000   2984323    0.00    0.00    0.00    0.00    0.00     1  batcat
01:30:31 AM   111   2984469    1.00    3.00    0.00    0.00    4.00     0  netdata
01:30:31 AM   111   2984985    0.00    0.00    0.00    0.00    0.00     0  bash
01:30:31 AM   111   2985005    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:30:31 AM   111   2985006    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:30:31 AM   111   2985007    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:30:31 AM   111   2985009    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:30:31 AM   111   2985012    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:30:31 AM   111   2985014    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
01:30:31 AM   111   2985015    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
01:30:31 AM   111   2985023    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:30:31 AM  1000   2985214    0.00    0.00    0.00    0.00    0.00     1  ssh
01:30:31 AM  1000   2985215    0.00    0.00    0.00    0.00    0.00     4  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
Average:     1000   2984323    0.00    0.00    0.00    0.00    0.00     -  batcat
Average:      111   2984469    2.60    3.20    0.00    0.00    5.80     -  netdata
Average:      111   2984985    0.10    0.10    0.00    0.00    0.20     -  bash
Average:      111   2985005    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111   2985006    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111   2985007    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111   2985009    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111   2985012    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111   2985014    0.20    0.10    0.00    0.00    0.30     -  go.d.plugin
Average:      111   2985015    0.20    0.70    0.00    0.00    0.90     -  apps.plugin
Average:      111   2985023    0.00    0.00    0.00    0.00    0.00     -  debugfs.plugin
Average:     1000   2985214    0.70    0.00    0.00    0.00    0.70     -  ssh
Average:     1000   2985215    0.00    0.00    0.00    0.00    0.00     -  sh
