Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

01:33:23 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:30 PM   111   3368970    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:30 PM   111   3368971    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:30 PM   111   3368973    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:30 PM   111   3368975    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:30 PM   111   3368977    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:30 PM   111   3368984    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:30 PM   111   3368986    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:30 PM   111   3368991    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
01:33:30 PM  1000   3369180    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:30 PM  1000   3369181    0.00    0.00    0.00    0.00    0.00     3  sh

01:33:30 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:31 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     4  systemd-journal
01:33:31 PM   111   3368570    1.00    0.00    0.00    0.00    1.00     0  netdata
01:33:31 PM   111   3368951    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:31 PM   111   3368970    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:31 PM   111   3368971    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:31 PM   111   3368973    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:31 PM   111   3368975    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
01:33:31 PM   111   3368977    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:31 PM   111   3368984    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:31 PM   111   3368986    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:31 PM   111   3368991    0.00    1.00    0.00    1.00    1.00     0  apps.plugin
01:33:31 PM  1000   3369180    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:31 PM  1000   3369181    0.00    0.00    0.00    0.00    0.00     3  sh

01:33:31 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:32 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     4  systemd-journal
01:33:32 PM   111   3368570    1.00    0.00    0.00    0.00    1.00     0  netdata
01:33:32 PM   111   3368951    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:32 PM   111   3368970    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:32 PM   111   3368971    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:32 PM   111   3368973    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:32 PM   111   3368975    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:32 PM   111   3368977    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:32 PM   111   3368984    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:32 PM   111   3368986    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:32 PM   111   3368991    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:32 PM  1000   3369180    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:32 PM  1000   3369181    0.00    0.00    0.00    0.00    0.00     3  sh

01:33:32 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:33 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     4  systemd-journal
01:33:33 PM   111   3368570    0.00    0.00    0.00    0.00    0.00     0  netdata
01:33:33 PM   111   3368951    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:33 PM   111   3368970    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:33 PM   111   3368971    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:33 PM   111   3368973    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:33 PM   111   3368975    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:33 PM   111   3368977    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:33 PM   111   3368984    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:33 PM   111   3368986    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:33 PM   111   3368991    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:33 PM  1000   3369180    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:33 PM  1000   3369181    0.00    0.00    0.00    0.00    0.00     3  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
Average:      111   3368570    2.10    2.90    0.00    0.00    5.00     -  netdata
Average:      111   3368951    0.10    0.10    0.00    0.00    0.20     -  bash
Average:      111   3368970    0.00    0.00    0.00    0.00    0.00     -  debugfs.plugin
Average:      111   3368971    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111   3368973    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111   3368975    0.10    0.00    0.00    0.00    0.10     -  go.d.plugin
Average:      111   3368977    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111   3368984    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111   3368986    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111   3368991    0.20    0.70    0.00    0.10    0.90     -  apps.plugin
Average:     1000   3369180    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000   3369181    0.00    0.00    0.00    0.00    0.00     -  sh
