Linux 6.8.12+ (sendai) 	12/08/2025 	_x86_64_	(6 CPU)

03:39:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:40:19 AM     0      1495    0.00    0.00    0.00    0.00    0.00     4  systemd-journal
03:40:19 AM   111    408866    0.35    0.27    0.00    0.00    0.62     2  netdata
03:40:19 AM   111    409243    0.05    0.12    0.00    0.00    0.18     3  bash
03:40:19 AM   111    409259    0.00    0.00    0.00    0.00    0.00     4  otel-plugin
03:40:19 AM  1000    409477    0.20    0.00    0.00    0.00    0.20     2  ssh
03:40:19 AM  1000    409478    0.00    0.00    0.00    0.00    0.00     5  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0      1495    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
Average:      111    408866    0.35    0.27    0.00    0.00    0.62     -  netdata
Average:      111    409243    0.05    0.12    0.00    0.00    0.18     -  bash
Average:      111    409259    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:     1000    409477    0.20    0.00    0.00    0.00    0.20     -  ssh
Average:     1000    409478    0.00    0.00    0.00    0.00    0.00     -  sh
