Linux 6.8.12+ (sendai) 	12/07/2025 	_x86_64_	(6 CPU)

09:12:22 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:13:02 PM     0      1495    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
09:13:02 PM   111    125965   15.40    4.92    0.00    0.00   20.32     2  netdata
09:13:02 PM   111    126334    0.12    0.05    0.00    0.00    0.18     2  bash
09:13:02 PM   111    126355    0.00    0.00    0.00    0.00    0.00     1  otel-plugin
09:13:02 PM  1000    126582    0.20    0.00    0.00    0.00    0.20     0  ssh
09:13:02 PM  1000    126583    0.00    0.00    0.00    0.00    0.00     2  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0      1495    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
Average:      111    125965   15.40    4.92    0.00    0.00   20.32     -  netdata
Average:      111    126334    0.12    0.05    0.00    0.00    0.18     -  bash
Average:      111    126355    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:     1000    126582    0.20    0.00    0.00    0.00    0.20     -  ssh
Average:     1000    126583    0.00    0.00    0.00    0.00    0.00     -  sh
