Linux 6.8.12+ (sendai) 	12/07/2025 	_x86_64_	(6 CPU)

08:27:21 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:28:01 PM  1000     74570    0.03    0.00    0.00    0.00    0.03     5  redis_info_loop
08:28:01 PM  1000     74572    0.00    0.00    0.00    0.00    0.00     0  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:     1000     74570    0.03    0.00    0.00    0.00    0.03     -  redis_info_loop
Average:     1000     74572    0.00    0.00    0.00    0.00    0.00     -  sh
