Linux 6.8.12+ (sendai) 	12/07/2025 	_x86_64_	(6 CPU)

05:02:15 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:02:55 PM  1000   1870387    0.03    0.00    0.00    0.00    0.03     5  memcached_stats
05:02:55 PM  1000   1870389    0.00    0.00    0.00    0.00    0.00     0  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:     1000   1870387    0.03    0.00    0.00    0.00    0.03     -  memcached_stats
Average:     1000   1870389    0.00    0.00    0.00    0.00    0.00     -  sh
