Linux 6.8.12+ (sendai) 	11/09/2025 	_x86_64_	(6 CPU)

12:08:36 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:08:44 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

12:08:44 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:08:45 AM   111    250198    0.00    0.00    0.00    0.00    0.00     0  netdata
12:08:45 AM   111    250575    0.00    0.00    0.00    0.00    0.00     0  bash
12:08:45 AM   111    250597    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:08:45 AM   111    250600    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:08:45 AM   111    250601    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:08:45 AM   111    250603    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:08:45 AM   111    250605    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:08:45 AM   111    250607    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:08:45 AM   111    250609    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:08:45 AM   111    250613    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:08:45 AM  1000    250807    0.00    0.00    0.00    0.00    0.00     4  ssh
12:08:45 AM  1000    250808    0.00    0.00    0.00    0.00    0.00     2  sh
12:08:45 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

12:08:45 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:08:46 AM   111    250198    3.00    3.00    0.00    0.00    6.00     0  netdata
12:08:46 AM   111    250575    0.00    0.00    0.00    0.00    0.00     0  bash
12:08:46 AM   111    250597    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:08:46 AM   111    250600    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:08:46 AM   111    250601    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:08:46 AM   111    250603    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:08:46 AM   111    250605    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:08:46 AM   111    250607    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
12:08:46 AM   111    250609    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:08:46 AM   111    250613    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:08:46 AM  1000    250807    0.00    0.00    0.00    0.00    0.00     4  ssh
12:08:46 AM  1000    250808    0.00    0.00    0.00    0.00    0.00     2  sh
12:08:46 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:      111    250198    2.00    3.40    0.00    0.00    5.40     -  netdata
Average:      111    250575    0.10    0.10    0.00    0.00    0.20     -  bash
Average:      111    250597    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111    250600    0.00    0.00    0.00    0.00    0.00     -  debugfs.plugin
Average:      111    250601    0.10    0.70    0.00    0.00    0.80     -  apps.plugin
Average:      111    250603    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111    250605    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111    250607    0.10    0.10    0.00    0.00    0.20     -  go.d.plugin
Average:      111    250609    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111    250613    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:     1000    250807    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000    250808    0.00    0.00    0.00    0.00    0.00     -  sh
Average:        0   1946633    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
