Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

01:33:45 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:49 PM   111   3369861    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:49 PM   111   3369865    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:49 PM   111   3369866    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:49 PM   111   3369872    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:49 PM   111   3369874    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:49 PM   111   3369876    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:49 PM  1000   3370069    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:49 PM  1000   3370070    0.00    0.00    0.00    0.00    0.00     2  sh

01:33:49 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:50 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     4  systemd-journal
01:33:50 PM   111   3369459    0.00    2.00    0.00    0.00    2.00     0  netdata
01:33:50 PM   111   3369836    1.00    0.00    0.00    0.00    1.00     0  bash
01:33:50 PM   111   3369856    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:50 PM   111   3369857    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:50 PM   111   3369861    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:50 PM   111   3369865    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:50 PM   111   3369866    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:50 PM   111   3369872    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:50 PM   111   3369874    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:50 PM   111   3369876    0.00    1.00    0.00    0.00    1.00     0  debugfs.plugin
01:33:50 PM  1000   3370069    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:50 PM  1000   3370070    0.00    0.00    0.00    0.00    0.00     2  sh

01:33:50 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:51 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     4  systemd-journal
01:33:51 PM   111   3369459    1.00    0.00    0.00    0.00    1.00     0  netdata
01:33:51 PM   111   3369836    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:51 PM   111   3369856    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:51 PM   111   3369857    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:51 PM   111   3369861    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
01:33:51 PM   111   3369865    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:51 PM   111   3369866    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:51 PM   111   3369872    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:51 PM   111   3369874    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:51 PM   111   3369876    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:51 PM  1000   3370069    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:51 PM  1000   3370070    0.00    0.00    0.00    0.00    0.00     2  sh

01:33:51 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:52 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     4  systemd-journal
01:33:52 PM   111   3369459    0.00    0.00    0.00    0.00    0.00     0  netdata
01:33:52 PM   111   3369836    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:52 PM   111   3369856    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:52 PM   111   3369857    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:52 PM   111   3369861    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:52 PM   111   3369865    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:52 PM   111   3369866    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:52 PM   111   3369872    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:52 PM   111   3369874    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:52 PM   111   3369876    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:52 PM  1000   3370069    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:52 PM  1000   3370070    0.00    0.00    0.00    0.00    0.00     2  sh

01:33:52 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:53 PM     0   1946633    0.00    1.00    0.00    0.00    1.00     2  systemd-journal
01:33:53 PM   111   3369459    1.00    0.00    0.00    0.00    1.00     0  netdata
01:33:53 PM   111   3369836    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:53 PM   111   3369856    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:53 PM   111   3369857    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:53 PM   111   3369861    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:53 PM   111   3369865    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:53 PM   111   3369866    1.00    0.00    0.00    1.00    1.00     0  apps.plugin
01:33:53 PM   111   3369872    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:53 PM   111   3369874    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:53 PM   111   3369876    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:53 PM  1000   3370069    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:53 PM  1000   3370070    0.00    0.00    0.00    0.00    0.00     2  sh

01:33:53 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:54 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
01:33:54 PM   111   3369459    0.00    0.00    0.00    0.00    0.00     0  netdata
01:33:54 PM   111   3369836    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:54 PM   111   3369856    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:54 PM   111   3369857    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:54 PM   111   3369861    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:54 PM   111   3369865    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:54 PM   111   3369866    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:54 PM   111   3369872    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:54 PM   111   3369874    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:54 PM   111   3369876    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:54 PM  1000   3370069    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:54 PM  1000   3370070    0.00    0.00    0.00    0.00    0.00     2  sh

01:33:54 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:33:55 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
01:33:55 PM   111   3369459    0.00    1.00    0.00    0.00    1.00     0  netdata
01:33:55 PM   111   3369836    0.00    0.00    0.00    0.00    0.00     0  bash
01:33:55 PM   111   3369856    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:33:55 PM   111   3369857    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:33:55 PM   111   3369861    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:33:55 PM   111   3369865    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:33:55 PM   111   3369866    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:33:55 PM   111   3369872    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:33:55 PM   111   3369874    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:33:55 PM   111   3369876    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:33:55 PM  1000   3370069    0.00    0.00    0.00    0.00    0.00     5  ssh
01:33:55 PM  1000   3370070    0.00    0.00    0.00    0.00    0.00     2  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.10    0.00    0.00    0.10     -  systemd-journal
Average:      111   3369459    2.20    2.90    0.00    0.00    5.10     -  netdata
Average:      111   3369836    0.10    0.10    0.00    0.10    0.20     -  bash
Average:      111   3369856    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111   3369857    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111   3369861    0.10    0.00    0.00    0.00    0.10     -  go.d.plugin
Average:      111   3369865    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111   3369866    0.20    0.70    0.00    0.10    0.90     -  apps.plugin
Average:      111   3369872    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111   3369874    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111   3369876    0.00    0.10    0.00    0.00    0.10     -  debugfs.plugin
Average:     1000   3370069    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000   3370070    0.00    0.00    0.00    0.00    0.00     -  sh
