Linux 6.8.12+ (sendai) 	12/07/2025 	_x86_64_	(6 CPU)

08:40:25 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:41:05 PM  1000     88079    0.00    0.00    0.00    0.00    0.00     5  redis_info_loop
08:41:05 PM  1000     88081    0.00    0.00    0.00    0.00    0.00     5  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:     1000     88079    0.00    0.00    0.00    0.00    0.00     -  redis_info_loop
Average:     1000     88081    0.00    0.00    0.00    0.00    0.00     -  sh
