Linux 6.8.12+ (sendai) 	12/07/2025 	_x86_64_	(6 CPU)

08:05:08 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:05:48 PM     0      1495    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
08:05:48 PM   111     48271   10.93    5.38    0.00    0.00   16.30     2  netdata
08:05:48 PM   111     48651    0.05    0.12    0.00    0.00    0.18     3  bash
08:05:48 PM   111     48668    0.00    0.00    0.00    0.00    0.00     2  otel-plugin
08:05:48 PM   111     48669    0.10    0.00    0.00    0.00    0.10     3  go.d.plugin
08:05:48 PM  1000     48922    0.00    0.00    0.00    0.00    0.00     0  ssh
08:05:48 PM  1000     49400    0.00    0.00    0.00    0.00    0.00     3  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0      1495    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
Average:      111     48271   10.93    5.38    0.00    0.00   16.30     -  netdata
Average:      111     48651    0.05    0.12    0.00    0.00    0.18     -  bash
Average:      111     48668    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111     48669    0.10    0.00    0.00    0.00    0.10     -  go.d.plugin
Average:     1000     48922    0.00    0.00    0.00    0.00    0.00     -  ssh
Average:     1000     49400    0.00    0.00    0.00    0.00    0.00     -  sh
