Linux 6.8.12+ (sendai) 	11/09/2025 	_x86_64_	(6 CPU)

01:47:52 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:53 AM   111    324758    5.00   10.00    0.00    0.00   15.00     0  netdata
01:47:53 AM   111    325135    0.00    1.00    0.00    0.00    1.00     0  bash
01:47:53 AM   111    325155    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:53 AM   111    325156    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:47:53 AM   111    325159    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:53 AM   111    325161    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:53 AM   111    325164    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:53 AM   111    325165    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:47:53 AM   111    325170    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:53 AM   111    325173    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:53 AM  1000    325367    8.00    0.00    0.00    0.00    8.00     5  ssh
01:47:53 AM  1000    325368    0.00    0.00    0.00    0.00    0.00     1  sh
01:47:53 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal

01:47:53 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:54 AM   111    324758    2.00    5.00    0.00    0.00    7.00     0  netdata
01:47:54 AM   111    325135    0.00    0.00    0.00    1.00    0.00     0  bash
01:47:54 AM   111    325155    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:54 AM   111    325156    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:47:54 AM   111    325159    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:54 AM   111    325161    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:54 AM   111    325164    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:54 AM   111    325165    0.00    1.00    0.00    0.00    1.00     0  go.d.plugin
01:47:54 AM   111    325170    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:54 AM   111    325173    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:54 AM  1000    325367    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:54 AM  1000    325368    0.00    0.00    0.00    0.00    0.00     1  sh
01:47:54 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal

01:47:54 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:55 AM   111    324758    3.00    6.00    0.00    0.00    9.00     0  netdata
01:47:55 AM   111    325135    0.00    0.00    0.00    0.00    0.00     0  bash
01:47:55 AM   111    325155    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:55 AM   111    325156    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
01:47:55 AM   111    325159    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:55 AM   111    325161    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:55 AM   111    325164    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:55 AM   111    325165    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:47:55 AM   111    325170    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:55 AM   111    325173    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:55 AM  1000    325367    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:55 AM  1000    325368    0.00    0.00    0.00    0.00    0.00     1  sh
01:47:55 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal

01:47:55 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:56 AM   111    324758    4.00    8.00    0.00    0.00   12.00     0  netdata
01:47:56 AM   111    325135    1.00    0.00    0.00    0.00    1.00     0  bash
01:47:56 AM   111    325155    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:56 AM   111    325156    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:47:56 AM   111    325159    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:56 AM   111    325161    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:56 AM   111    325164    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:56 AM   111    325165    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:47:56 AM   111    325170    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:56 AM   111    325173    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:56 AM  1000    325367    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:56 AM  1000    325368    0.00    0.00    0.00    0.00    0.00     1  sh
01:47:56 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal

01:47:56 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:57 AM   111    324758    4.00    5.00    0.00    0.00    9.00     0  netdata
01:47:57 AM   111    325135    0.00    0.00    0.00    0.00    0.00     0  bash
01:47:57 AM   111    325155    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:57 AM   111    325156    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:47:57 AM   111    325159    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:57 AM   111    325161    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:57 AM   111    325164    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:57 AM   111    325165    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:47:57 AM   111    325170    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:57 AM   111    325173    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:57 AM  1000    325367    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:57 AM  1000    325368    0.00    0.00    0.00    0.00    0.00     1  sh
01:47:57 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal

01:47:57 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:58 AM   111    324758    1.00    0.00    0.00    0.00    1.00     0  netdata
01:47:58 AM   111    325135    0.00    0.00    0.00    0.00    0.00     0  bash
01:47:58 AM   111    325155    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:58 AM   111    325156    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:47:58 AM   111    325159    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:58 AM   111    325161    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:58 AM   111    325164    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:58 AM   111    325165    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:47:58 AM   111    325170    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:58 AM   111    325173    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:58 AM  1000    325367    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:58 AM  1000    325368    0.00    0.00    0.00    0.00    0.00     1  sh
01:47:58 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal

01:47:58 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:59 AM   111    324758    0.00    0.00    0.00    0.00    0.00     0  netdata
01:47:59 AM   111    325135    0.00    0.00    0.00    0.00    0.00     0  bash
01:47:59 AM   111    325155    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
