Linux 6.8.12+ (sendai) 	11/09/2025 	_x86_64_	(6 CPU)

01:46:46 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:46:52 AM   111    322419    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:46:52 AM   111    322425    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:46:52 AM   111    322426    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:46:52 AM   111    322429    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:46:52 AM   111    322434    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:46:52 AM   111    322441    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:46:52 AM   111    322442    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:46:52 AM   111    322451    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:46:52 AM  1000    322638    0.00    0.00    0.00    0.00    0.00     1  ssh
01:46:52 AM  1000    322639    0.00    0.00    0.00    0.00    0.00     3  sh
01:46:52 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

01:46:52 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:46:53 AM   111    322027    1.00    0.00    0.00    0.00    1.00     0  netdata
01:46:53 AM   111    322405    0.00    0.00    0.00    0.00    0.00     0  bash
01:46:53 AM   111    322419    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:46:53 AM   111    322425    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:46:53 AM   111    322426    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:46:53 AM   111    322429    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:46:53 AM   111    322434    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:46:53 AM   111    322441    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:46:53 AM   111    322442    1.00    0.00    0.00    0.00    1.00     0  debugfs.plugin
01:46:53 AM   111    322451    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:46:53 AM  1000    322638    0.00    0.00    0.00    0.00    0.00     1  ssh
01:46:53 AM  1000    322639    0.00    0.00    0.00    0.00    0.00     3  sh
01:46:53 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

01:46:53 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:46:54 AM   111    322027    0.00    0.00    0.00    0.00    0.00     0  netdata
01:46:54 AM   111    322405    0.00    0.00    0.00    0.00    0.00     0  bash
01:46:54 AM   111    322419    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:46:54 AM   111    322425    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:46:54 AM   111    322426    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:46:54 AM   111    322429    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:46:54 AM   111    322434    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:46:54 AM   111    322441    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:46:54 AM   111    322442    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:46:54 AM   111    322451    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:46:54 AM  1000    322638    0.00    0.00    0.00    0.00    0.00     1  ssh
01:46:54 AM  1000    322639    0.00    0.00    0.00    0.00    0.00     3  sh
01:46:54 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

01:46:54 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:46:55 AM   111    322027    1.00    1.00    0.00    0.00    2.00     0  netdata
01:46:55 AM   111    322405    0.00    0.00    0.00    0.00    0.00     0  bash
01:46:55 AM   111    322419    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:46:55 AM   111    322425    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:46:55 AM   111    322426    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:46:55 AM   111    322429    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:46:55 AM   111    322434    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:46:55 AM   111    322441    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:46:55 AM   111    322442    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:46:55 AM   111    322451    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:46:55 AM  1000    322638    0.00    0.00    0.00    0.00    0.00     1  ssh
01:46:55 AM  1000    322639    0.00    0.00    0.00    0.00    0.00     3  sh
01:46:55 AM     0   1946633    0.00    1.00    0.00    0.00    1.00     5  systemd-journal

01:46:55 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:46:56 AM   111    322027    1.00    0.00    0.00    0.00    1.00     0  netdata
01:46:56 AM   111    322405    0.00    0.00    0.00    0.00    0.00     0  bash
01:46:56 AM   111    322419    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:46:56 AM   111    322425    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:46:56 AM   111    322426    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:46:56 AM   111    322429    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:46:56 AM   111    322434    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:46:56 AM   111    322441    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:46:56 AM   111    322442    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:46:56 AM   111    322451    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:46:56 AM  1000    322638    0.00    0.00    0.00    0.00    0.00     1  ssh
01:46:56 AM  1000    322639    0.00    0.00    0.00    0.00    0.00     3  sh
01:46:56 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:      111    322027    2.40    3.20    0.00    0.00    5.60     -  netdata
Average:      111    322405    0.00    0.10    0.00    0.10    0.10     -  bash
Average:      111    322419    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111    322425    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111    322426    0.10    0.00    0.00    0.00    0.10     -  go.d.plugin
Average:      111    322429    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111    322434    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111    322441    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111    322442    0.10    0.00    0.00    0.00    0.10     -  debugfs.plugin
Average:      111    322451    0.30    0.70    0.00    0.00    1.00     -  apps.plugin
Average:     1000    322638    0.90    0.00    0.00    0.00    0.90     -  ssh
Average:     1000    322639    0.00    0.00    0.00    0.00    0.00     -  sh
Average:        0   1946633    0.00    0.10    0.00    0.00    0.10     -  systemd-journal
