Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

12:54:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:54:39 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
12:54:39 AM   111   2948376    5.00    2.00    0.00    0.00    7.00     0  netdata
12:54:39 AM  1000   2948377    8.00    0.00    0.00    0.00    8.00     5  ssh
12:54:39 AM  1000   2948378    0.00    0.00    0.00    0.00    0.00     3  sh

12:54:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:54:40 AM     0   1946633    1.00    0.00    0.00    0.00    1.00     2  systemd-journal
12:54:40 AM   111   2948376   16.00    3.00    0.00    1.00   19.00     0  netdata
12:54:40 AM  1000   2948377    0.00    0.00    0.00    0.00    0.00     5  ssh
12:54:40 AM  1000   2948378    0.00    0.00    0.00    0.00    0.00     3  sh

12:54:40 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:54:41 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal
12:54:41 AM   111   2948376    6.00    4.00    0.00    0.00   10.00     0  netdata
12:54:41 AM  1000   2948377    0.00    0.00    0.00    0.00    0.00     5  ssh
12:54:41 AM  1000   2948378    0.00    0.00    0.00    0.00    0.00     3  sh

12:54:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:54:42 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:54:42 AM   111   2948376   29.00   12.00    0.00   23.00   41.00     0  netdata
12:54:42 AM  1000   2948377    0.00    0.00    0.00    0.00    0.00     5  ssh
12:54:42 AM  1000   2948378    0.00    0.00    0.00    0.00    0.00     3  sh

12:54:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:54:43 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:54:43 AM   111   2948376   26.00    5.00    0.00    6.00   31.00     0  netdata
12:54:43 AM  1000   2948377    0.00    0.00    0.00    0.00    0.00     5  ssh
12:54:43 AM  1000   2948378    0.00    0.00    0.00    0.00    0.00     3  sh

12:54:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:54:44 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:54:44 AM   111   2948376    9.00   11.00    0.00    0.00   20.00     0  netdata
12:54:44 AM  1000   2948377    0.00    0.00    0.00    0.00    0.00     5  ssh
12:54:44 AM  1000   2948378    0.00    0.00    0.00    0.00    0.00     3  sh

12:54:44 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:54:45 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:54:45 AM   111   2948376    2.00    6.00    0.00    0.00    8.00     0  netdata
12:54:45 AM  1000   2948377    0.00    0.00    0.00    0.00    0.00     5  ssh
12:54:45 AM  1000   2948378    0.00    0.00    0.00    0.00    0.00     3  sh

12:54:45 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:54:46 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:54:46 AM   111   2948376    6.00    6.00    0.00    0.00   12.00     0  netdata
12:54:46 AM  1000   2948377    0.00    0.00    0.00    0.00    0.00     5  ssh
12:54:46 AM  1000   2948378    0.00    0.00    0.00    0.00    0.00     3  sh

12:54:46 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:54:47 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:54:47 AM   111   2948376    6.00    8.00    0.00    0.00   14.00     0  netdata
12:54:47 AM  1000   2948377    0.00    0.00    0.00    0.00    0.00     5  ssh
12:54:47 AM  1000   2948378    0.00    0.00    0.00    0.00    0.00     3  sh

12:54:47 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:54:48 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:54:48 AM   111   2948376    2.00    1.00    0.00    0.00    3.00     0  netdata
12:54:48 AM  1000   2948377    0.00    0.00    0.00    0.00    0.00     5  ssh
12:54:48 AM  1000   2948378    0.00    0.00    0.00    0.00    0.00     3  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.10    0.00    0.00    0.00    0.10     -  systemd-journal
Average:      111   2948376   10.70    5.80    0.00    3.00   16.50     -  netdata
Average:     1000   2948377    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000   2948378    0.00    0.00    0.00    0.00    0.00     -  sh
