Linux 6.8.12+ (sendai) 	12/07/2025 	_x86_64_	(6 CPU)

08:53:07 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:53:47 PM     0      1495    0.03    0.00    0.00    0.00    0.03     1  systemd-journal
08:53:47 PM   111    101168    0.40    0.27    0.00    0.00    0.68     2  netdata
08:53:47 PM   111    101539    0.07    0.07    0.00    0.00    0.15     1  bash
08:53:47 PM   111    101561    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
08:53:47 PM  1000    101785    0.20    0.00    0.00    0.00    0.20     3  ssh
08:53:47 PM  1000    101786    0.00    0.00    0.00    0.00    0.00     5  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0      1495    0.03    0.00    0.00    0.00    0.03     -  systemd-journal
Average:      111    101168    0.40    0.27    0.00    0.00    0.68     -  netdata
Average:      111    101539    0.07    0.07    0.00    0.00    0.15     -  bash
Average:      111    101561    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:     1000    101785    0.20    0.00    0.00    0.00    0.20     -  ssh
Average:     1000    101786    0.00    0.00    0.00    0.00    0.00     -  sh
