Linux 6.8.12+ (sendai) 	11/09/2025 	_x86_64_	(6 CPU)

12:09:20 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:26 AM   111    252426    0.00    0.00    0.00    0.00    0.00     0  bash
12:09:26 AM   111    252446    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:09:26 AM   111    252447    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:09:26 AM   111    252449    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:09:26 AM   111    252450    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:09:26 AM   111    252451    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:09:26 AM   111    252454    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:09:26 AM   111    252458    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:09:26 AM   111    252463    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:09:26 AM  1000    252651    0.00    0.00    0.00    0.00    0.00     3  ssh
12:09:26 AM  1000    252652    0.00    0.00    0.00    0.00    0.00     4  sh
12:09:26 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

12:09:26 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:27 AM   111    252049    0.00    1.00    0.00    0.00    1.00     0  netdata
12:09:27 AM   111    252426    0.00    0.00    0.00    0.00    0.00     0  bash
12:09:27 AM   111    252446    0.00    1.00    0.00    0.00    1.00     0  debugfs.plugin
12:09:27 AM   111    252447    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:09:27 AM   111    252449    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:09:27 AM   111    252450    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:09:27 AM   111    252451    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:09:27 AM   111    252454    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:09:27 AM   111    252458    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:09:27 AM   111    252463    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:09:27 AM  1000    252651    0.00    0.00    0.00    0.00    0.00     3  ssh
12:09:27 AM  1000    252652    0.00    0.00    0.00    0.00    0.00     4  sh
12:09:27 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

12:09:27 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:28 AM   111    252049    2.00    0.00    0.00    0.00    2.00     0  netdata
12:09:28 AM   111    252426    1.00    0.00    0.00    0.00    1.00     0  bash
12:09:28 AM   111    252446    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:09:28 AM   111    252447    1.00    1.00    0.00    1.00    2.00     0  apps.plugin
12:09:28 AM   111    252449    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:09:28 AM   111    252450    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:09:28 AM   111    252451    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:09:28 AM   111    252454    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:09:28 AM   111    252458    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:09:28 AM   111    252463    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:09:28 AM  1000    252651    0.00    0.00    0.00    0.00    0.00     3  ssh
12:09:28 AM  1000    252652    0.00    0.00    0.00    0.00    0.00     4  sh
12:09:28 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

12:09:28 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:29 AM   111    252049    0.00    0.00    0.00    0.00    0.00     0  netdata
12:09:29 AM   111    252426    0.00    0.00    0.00    1.00    0.00     0  bash
12:09:29 AM   111    252446    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:09:29 AM   111    252447    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:09:29 AM   111    252449    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:09:29 AM   111    252450    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:09:29 AM   111    252451    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:09:29 AM   111    252454    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:09:29 AM   111    252458    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:09:29 AM   111    252463    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:09:29 AM  1000    252651    0.00    0.00    0.00    0.00    0.00     3  ssh
12:09:29 AM  1000    252652    0.00    0.00    0.00    0.00    0.00     4  sh
12:09:29 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

12:09:29 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:30 AM   111    252049    1.00    0.00    0.00    0.00    1.00     0  netdata
12:09:30 AM   111    252426    0.00    0.00    0.00    0.00    0.00     0  bash
12:09:30 AM   111    252446    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:09:30 AM   111    252447    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:09:30 AM   111    252449    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:09:30 AM   111    252450    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:09:30 AM   111    252451    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:09:30 AM   111    252454    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:09:30 AM   111    252458    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:09:30 AM   111    252463    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:09:30 AM  1000    252651    0.00    0.00    0.00    0.00    0.00     3  ssh
12:09:30 AM  1000    252652    0.00    0.00    0.00    0.00    0.00     4  sh
12:09:30 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:      111    252049    2.20    3.50    0.00    0.00    5.70     -  netdata
Average:      111    252426    0.10    0.00    0.00    0.10    0.10     -  bash
Average:      111    252446    0.00    0.10    0.00    0.00    0.10     -  debugfs.plugin
Average:      111    252447    0.20    0.70    0.00    0.10    0.90     -  apps.plugin
Average:      111    252449    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111    252450    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111    252451    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111    252454    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111    252458    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111    252463    0.00    0.00    0.00    0.00    0.00     -  go.d.plugin
Average:     1000    252651    0.80    0.10    0.00    0.00    0.90     -  ssh
Average:     1000    252652    0.00    0.00    0.00    0.00    0.00     -  sh
Average:        0   1946633    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
