Linux 6.8.12+ (sendai) 	12/07/2025 	_x86_64_	(6 CPU)

07:46:04 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:46:44 PM  1000     27536    0.00    1.38    0.00    0.25    1.38     5  redis_info_loop
07:46:44 PM  1000     27538    0.00    0.00    0.00    0.00    0.00     3  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:     1000     27536    0.00    1.38    0.00    0.25    1.38     -  redis_info_loop
Average:     1000     27538    0.00    0.00    0.00    0.00    0.00     -  sh
