Linux 6.8.12+ (sendai) 	12/08/2025 	_x86_64_	(6 CPU)

03:08:23 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:09:03 AM     0      1495    0.00    0.00    0.00    0.00    0.00     4  systemd-journal
03:09:03 AM   111    369877    0.50    0.33    0.00    0.00    0.83     1  netdata
03:09:03 AM   111    370247    0.05    0.10    0.00    0.00    0.15     2  bash
03:09:03 AM   111    370270    0.15    0.03    0.00    0.00    0.18     2  go.d.plugin
03:09:03 AM   111    370272    0.00    0.00    0.00    0.00    0.00     2  otel-plugin
03:09:03 AM  1000    370528    0.00    0.00    0.00    0.00    0.00     1  ssh
03:09:03 AM  1000    371009    0.00    0.00    0.00    0.00    0.00     0  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0      1495    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
Average:      111    369877    0.50    0.33    0.00    0.00    0.83     -  netdata
Average:      111    370247    0.05    0.10    0.00    0.00    0.15     -  bash
Average:      111    370270    0.15    0.03    0.00    0.00    0.18     -  go.d.plugin
Average:      111    370272    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:     1000    370528    0.00    0.00    0.00    0.00    0.00     -  ssh
Average:     1000    371009    0.00    0.00    0.00    0.00    0.00     -  sh
