2025/11/19-10:03:55.769527,1763546635.769231828,295
2025/11/19-10:03:56.770713,1763546636.770383180,330
2025/11/19-10:03:57.771156,1763546637.770848421,307
2025/11/19-10:03:58.771617,1763546638.771284465,332
2025/11/19-10:03:59.772086,1763546639.771748225,337
2025/11/19-10:04:00.772523,1763546640.772217879,305
2025/11/19-10:04:01.772948,1763546641.772649046,299
2025/11/19-10:04:02.773383,1763546642.773075212,308
2025/11/19-10:04:03.773847,1763546643.773504772,342
2025/11/19-10:04:04.774283,1763546644.773972557,310
2025/11/19-10:04:05.774712,1763546645.774409076,303
2025/11/19-10:04:06.775151,1763546646.774854517,297
2025/11/19-10:04:07.775588,1763546647.775280805,307
2025/11/19-10:04:08.776013,1763546648.775709353,304
2025/11/19-10:04:09.776471,1763546649.776141853,330
2025/11/19-10:04:10.776915,1763546650.776595486,320
2025/11/19-10:04:11.777341,1763546651.777039115,302
2025/11/19-10:04:12.777786,1763546652.777469158,317
2025/11/19-10:04:13.778204,1763546653.777905158,299
2025/11/19-10:04:14.778645,1763546654.778331407,313
2025/11/19-10:04:15.779079,1763546655.778766732,312
2025/11/19-10:04:16.779501,1763546656.779204110,296
2025/11/19-10:04:17.779949,1763546657.779641919,307
2025/11/19-10:04:18.780380,1763546658.780078861,301
2025/11/19-10:04:19.780825,1763546659.780517567,308
2025/11/19-10:04:20.781263,1763546660.780961538,301
2025/11/19-10:04:21.781676,1763546661.781386310,290
2025/11/19-10:04:22.782101,1763546662.781797990,303
2025/11/19-10:04:23.782536,1763546663.782223376,312
2025/11/19-10:04:24.782967,1763546664.782662915,304
2025/11/19-10:04:25.783388,1763546665.783090828,297
2025/11/19-10:04:26.783814,1763546666.783513339,301
2025/11/19-10:04:27.784245,1763546667.783941169,303
2025/11/19-10:04:28.784676,1763546668.784367131,309
2025/11/19-10:04:29.785105,1763546669.784797259,307
2025/11/19-10:04:30.785526,1763546670.785226214,300
2025/11/19-10:04:31.785943,1763546671.785657245,286
2025/11/19-10:04:32.786383,1763546672.786068489,315
2025/11/19-10:04:33.786826,1763546673.786504820,321
2025/11/19-10:04:34.787271,1763546674.786961303,310
2025/11/19-10:04:35.787703,1763546675.787392025,311
2025/11/19-10:04:36.788128,1763546676.787830875,297
2025/11/19-10:04:37.788562,1763546677.788248360,314
2025/11/19-10:04:38.788996,1763546678.788681877,314
2025/11/19-10:04:39.789445,1763546679.789116567,329
2025/11/19-10:04:40.789895,1763546680.789584686,310
2025/11/19-10:04:41.790322,1763546681.790025689,296
2025/11/19-10:04:42.790762,1763546682.790447743,314
2025/11/19-10:04:43.791209,1763546683.790902021,307
2025/11/19-10:04:44.791642,1763546684.791327947,314
2025/11/19-10:04:45.792070,1763546685.791759391,310
2025/11/19-10:04:46.792497,1763546686.792196525,301
2025/11/19-10:04:47.792945,1763546687.792627054,318
2025/11/19-10:04:48.793402,1763546688.793078201,324
2025/11/19-10:04:49.793848,1763546689.793525032,323
2025/11/19-10:04:50.794279,1763546690.793969395,309
2025/11/19-10:04:51.794711,1763546691.794396037,314
2025/11/19-10:04:52.795143,1763546692.794833153,310
2025/11/19-10:04:53.795577,1763546693.795262464,315
2025/11/19-10:04:54.796007,1763546694.795698949,308
2025/11/19-10:04:55.796795,1763546695.796492260,303
2025/11/19-10:04:56.797588,1763546696.797269254,319
2025/11/19-10:04:57.798024,1763546697.797708416,316
2025/11/19-10:04:58.798468,1763546698.798167830,301
2025/11/19-10:04:59.798904,1763546699.798589842,315
2025/11/19-10:05:00.799339,1763546700.799028707,311
2025/11/19-10:05:01.799767,1763546701.799460820,306
2025/11/19-10:05:02.800210,1763546702.799893781,316
2025/11/19-10:05:03.800633,1763546703.800329103,304
2025/11/19-10:05:04.801065,1763546704.800757360,308
2025/11/19-10:05:05.801491,1763546705.801190822,300
2025/11/19-10:05:06.801927,1763546706.801615704,311
2025/11/19-10:05:07.802364,1763546707.802047533,317
2025/11/19-10:05:08.802801,1763546708.802486781,314
2025/11/19-10:05:09.803232,1763546709.802921306,311
2025/11/19-10:05:10.803664,1763546710.803352540,311
2025/11/19-10:05:11.804103,1763546711.803782553,320
2025/11/19-10:05:12.804534,1763546712.804221706,313
2025/11/19-10:05:13.804965,1763546713.804655633,310
2025/11/19-10:05:14.805393,1763546714.805086144,307
2025/11/19-10:05:15.805826,1763546715.805513353,313
