2025/10/29-06:08:32.347881,1761718112.346483393,1398
2025/10/29-06:08:33.352852,1761718113.348636595,4215
2025/10/29-06:08:34.354855,1761718114.353020019,1834
2025/10/29-06:08:35.358849,1761718115.355028932,3820
2025/10/29-06:08:36.359388,1761718116.359008315,379
2025/10/29-06:08:37.362335,1761718117.361921396,413
2025/10/29-06:08:38.364306,1761718118.363913796,392
2025/10/29-06:08:39.368325,1761718119.367930620,395
2025/10/29-06:08:40.371853,1761718120.368920532,2933
2025/10/29-06:08:41.375849,1761718121.372025249,3824
2025/10/29-06:08:42.380254,1761718122.379853464,401
2025/10/29-06:08:43.380801,1761718123.380419671,382
2025/10/29-06:08:44.381369,1761718124.380985709,384
2025/10/29-06:08:45.381918,1761718125.381529844,388
2025/10/29-06:08:46.382469,1761718126.382082507,386
2025/10/29-06:08:47.383025,1761718127.382642367,383
2025/10/29-06:08:48.383605,1761718128.383214465,390
2025/10/29-06:08:49.384156,1761718129.383771729,384
2025/10/29-06:08:50.384710,1761718130.384329811,380
2025/10/29-06:08:51.385267,1761718131.384870218,397
2025/10/29-06:08:52.385831,1761718132.385445543,385
2025/10/29-06:08:53.386433,1761718133.386004659,429
2025/10/29-06:08:54.386988,1761718134.386599746,388
2025/10/29-06:08:55.387534,1761718135.387164717,370
2025/10/29-06:08:56.388117,1761718136.387729307,388
2025/10/29-06:08:57.388688,1761718137.388300598,388
2025/10/29-06:08:58.389246,1761718138.388880132,366
2025/10/29-06:08:59.389806,1761718139.389423800,382
2025/10/29-06:09:00.390369,1761718140.389975025,394
2025/10/29-06:09:01.390930,1761718141.390537637,392
2025/10/29-06:09:02.391474,1761718142.391083746,390
2025/10/29-06:09:03.392034,1761718143.391653240,381
2025/10/29-06:09:04.392621,1761718144.392230054,391
2025/10/29-06:09:05.393168,1761718145.392777632,391
2025/10/29-06:09:06.393705,1761718146.393322207,383
2025/10/29-06:09:07.394248,1761718147.393862898,386
2025/10/29-06:09:08.394781,1761718148.394402844,378
2025/10/29-06:09:09.395299,1761718149.394919104,380
2025/10/29-06:09:10.395848,1761718150.395483587,364
2025/10/29-06:09:11.396438,1761718151.396053116,385
2025/10/29-06:09:12.397019,1761718152.396632831,386
2025/10/29-06:09:13.397605,1761718153.397214983,390
2025/10/29-06:09:14.398169,1761718154.397783706,385
2025/10/29-06:09:15.398733,1761718155.398334621,398
2025/10/29-06:09:16.399298,1761718156.398917949,380
2025/10/29-06:09:17.399855,1761718157.399453640,401
2025/10/29-06:09:18.400389,1761718158.400002488,387
2025/10/29-06:09:19.400925,1761718159.400546089,379
2025/10/29-06:09:20.401475,1761718160.401083538,392
2025/10/29-06:09:21.402027,1761718161.401637930,389
2025/10/29-06:09:22.402582,1761718162.402196256,386
2025/10/29-06:09:23.403164,1761718163.402772344,392
2025/10/29-06:09:24.403732,1761718164.403345389,386
2025/10/29-06:09:25.404278,1761718165.403912077,366
2025/10/29-06:09:26.404864,1761718166.404475306,389
2025/10/29-06:09:27.405409,1761718167.405021796,387
2025/10/29-06:09:28.405944,1761718168.405567674,376
2025/10/29-06:09:29.406458,1761718169.406087369,370
2025/10/29-06:09:30.407019,1761718170.406630486,388
2025/10/29-06:09:31.407544,1761718171.407176357,368
