Linux 6.8.12+ (sendai) 	12/07/2025 	_x86_64_	(6 CPU)

08:38:47 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:39:27 PM  1000     86338    2.85    8.58    0.00    0.30   11.43     5  redis_info_loop
08:39:27 PM  1000     86340    0.00    0.00    0.00    0.00    0.00     4  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:     1000     86338    2.85    8.58    0.00    0.30   11.43     -  redis_info_loop
Average:     1000     86340    0.00    0.00    0.00    0.00    0.00     -  sh
