Linux 6.8.12+ (sendai) 	11/27/2025 	_x86_64_	(6 CPU)

08:33:57 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:34:37 PM     0      9965    0.03    0.00    0.00    0.00    0.03     2  systemd-journal
08:34:37 PM   111   3703213   16.68    6.15    0.00    0.00   22.82     3  netdata
08:34:37 PM   111   3703582    0.07    0.12    0.00    0.00    0.20     3  bash
08:34:37 PM   111   3703604    0.00    0.00    0.00    0.00    0.00     3  otel-plugin
08:34:37 PM  1000   3703759    0.18    0.00    0.00    0.00    0.18     5  ssh
08:34:37 PM  1000   3703760    0.00    0.00    0.00    0.00    0.00     2  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0      9965    0.03    0.00    0.00    0.00    0.03     -  systemd-journal
Average:      111   3703213   16.68    6.15    0.00    0.00   22.82     -  netdata
Average:      111   3703582    0.07    0.12    0.00    0.00    0.20     -  bash
Average:      111   3703604    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:     1000   3703759    0.18    0.00    0.00    0.00    0.18     -  ssh
Average:     1000   3703760    0.00    0.00    0.00    0.00    0.00     -  sh
