Linux 6.8.12+ (sendai) 	11/28/2025 	_x86_64_	(6 CPU)

04:42:53 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:43:33 PM     0      9965    0.03    0.03    0.00    0.00    0.05     1  systemd-journal
04:43:33 PM   111    308322    1.43    1.65    0.00    0.00    3.08     0  netdata
04:43:33 PM   111    308695    0.07    0.10    0.00    0.00    0.18     4  bash
04:43:33 PM   111    308718    0.15    0.03    0.00    0.00    0.18     0  go.d.plugin
04:43:33 PM   111    308721    0.00    0.00    0.00    0.00    0.00     3  otel-plugin
04:43:33 PM  1000    308901    0.20    0.00    0.00    0.00    0.20     4  ssh
04:43:33 PM  1000    308902    0.00    0.00    0.00    0.00    0.00     2  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0      9965    0.03    0.03    0.00    0.00    0.05     -  systemd-journal
Average:      111    308322    1.43    1.65    0.00    0.00    3.08     -  netdata
Average:      111    308695    0.07    0.10    0.00    0.00    0.18     -  bash
Average:      111    308718    0.15    0.03    0.00    0.00    0.18     -  go.d.plugin
Average:      111    308721    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:     1000    308901    0.20    0.00    0.00    0.00    0.20     -  ssh
Average:     1000    308902    0.00    0.00    0.00    0.00    0.00     -  sh
