Linux 6.8.12+ (sendai) 	12/08/2025 	_x86_64_	(6 CPU)

02:54:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:55:18 AM  1000    357197    0.03    0.00    0.00    0.00    0.03     5  memcached_stats
02:55:18 AM  1000    357199    0.00    0.00    0.00    0.00    0.00     3  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:     1000    357197    0.03    0.00    0.00    0.00    0.03     -  memcached_stats
Average:     1000    357199    0.00    0.00    0.00    0.00    0.00     -  sh
