          <idle>-0       [004] ..s2.  9064.507087: bpf_trace_printk: Elapsed cycles are 10974
          <idle>-0       [004] ..s2.  9064.507159: bpf_trace_printk: Elapsed cycles are 3656
          <idle>-0       [004] ..s2.  9065.507812: bpf_trace_printk: Elapsed cycles are 9748
          <idle>-0       [004] ..s2.  9066.507875: bpf_trace_printk: Elapsed cycles are 10676
          <idle>-0       [004] ..s2.  9067.507934: bpf_trace_printk: Elapsed cycles are 9932
          <idle>-0       [004] ..s2.  9068.507995: bpf_trace_printk: Elapsed cycles are 10762
          <idle>-0       [004] ..s2.  9069.508054: bpf_trace_printk: Elapsed cycles are 9700
          <idle>-0       [004] ..s2.  9070.508113: bpf_trace_printk: Elapsed cycles are 10622
          <idle>-0       [004] ..s2.  9071.508171: bpf_trace_printk: Elapsed cycles are 8574
          <idle>-0       [004] ..s2.  9072.508233: bpf_trace_printk: Elapsed cycles are 9018
          <idle>-0       [004] ..s2.  9073.508291: bpf_trace_printk: Elapsed cycles are 11582
          <idle>-0       [004] ..s2.  9074.508352: bpf_trace_printk: Elapsed cycles are 10060
          <idle>-0       [004] ..s2.  9075.508411: bpf_trace_printk: Elapsed cycles are 10242
          <idle>-0       [003] ..s2.  9076.323149: bpf_trace_printk: Elapsed cycles are 9104
          <idle>-0       [004] ..s2.  9076.508471: bpf_trace_printk: Elapsed cycles are 6776
          <idle>-0       [004] ..s2.  9077.508532: bpf_trace_printk: Elapsed cycles are 11226
          <idle>-0       [004] ..s2.  9078.508591: bpf_trace_printk: Elapsed cycles are 10738
          <idle>-0       [004] ..s2.  9079.508650: bpf_trace_printk: Elapsed cycles are 11430
          <idle>-0       [004] ..s2.  9080.508710: bpf_trace_printk: Elapsed cycles are 9246
          <idle>-0       [004] ..s2.  9081.508767: bpf_trace_printk: Elapsed cycles are 9854
          <idle>-0       [004] ..s2.  9082.508825: bpf_trace_printk: Elapsed cycles are 10292
          <idle>-0       [004] ..s2.  9083.508882: bpf_trace_printk: Elapsed cycles are 8902
          <idle>-0       [004] ..s2.  9084.508942: bpf_trace_printk: Elapsed cycles are 11202
          <idle>-0       [004] ..s2.  9085.508998: bpf_trace_printk: Elapsed cycles are 10364
          <idle>-0       [004] ..s2.  9086.509056: bpf_trace_printk: Elapsed cycles are 8868
          <idle>-0       [004] ..s2.  9087.509114: bpf_trace_printk: Elapsed cycles are 11002
          <idle>-0       [004] ..s2.  9088.509173: bpf_trace_printk: Elapsed cycles are 10234
          <idle>-0       [004] ..s2.  9089.509230: bpf_trace_printk: Elapsed cycles are 10784
          <idle>-0       [004] ..s2.  9090.509289: bpf_trace_printk: Elapsed cycles are 8668
          <idle>-0       [004] ..s2.  9091.509349: bpf_trace_printk: Elapsed cycles are 11606
          <idle>-0       [004] ..s2.  9092.509409: bpf_trace_printk: Elapsed cycles are 9200
          <idle>-0       [004] ..s2.  9093.509467: bpf_trace_printk: Elapsed cycles are 11302
          <idle>-0       [004] ..s2.  9094.509529: bpf_trace_printk: Elapsed cycles are 11992
          <idle>-0       [004] ..s2.  9095.509586: bpf_trace_printk: Elapsed cycles are 10958
          <idle>-0       [004] ..s2.  9096.509644: bpf_trace_printk: Elapsed cycles are 9384
          <idle>-0       [004] ..s2.  9097.509703: bpf_trace_printk: Elapsed cycles are 11482
          <idle>-0       [004] ..s2.  9098.509760: bpf_trace_printk: Elapsed cycles are 9026
          <idle>-0       [004] ..s2.  9099.509817: bpf_trace_printk: Elapsed cycles are 9970
          <idle>-0       [004] ..s2.  9100.509877: bpf_trace_printk: Elapsed cycles are 10164
          <idle>-0       [004] ..s2.  9101.509932: bpf_trace_printk: Elapsed cycles are 8388
          <idle>-0       [004] ..s2.  9102.509990: bpf_trace_printk: Elapsed cycles are 9808
          <idle>-0       [004] ..s2.  9103.510049: bpf_trace_printk: Elapsed cycles are 8666
          <idle>-0       [004] ..s2.  9104.510106: bpf_trace_printk: Elapsed cycles are 9094
          <idle>-0       [004] ..s2.  9105.510167: bpf_trace_printk: Elapsed cycles are 11080
          <idle>-0       [004] ..s2.  9106.510224: bpf_trace_printk: Elapsed cycles are 8924
          <idle>-0       [004] ..s2.  9107.510295: bpf_trace_printk: Elapsed cycles are 10070
          <idle>-0       [004] ..s2.  9108.510353: bpf_trace_printk: Elapsed cycles are 10354
          <idle>-0       [004] ..s2.  9109.510412: bpf_trace_printk: Elapsed cycles are 9252
          <idle>-0       [004] ..s2.  9110.510468: bpf_trace_printk: Elapsed cycles are 9954
          <idle>-0       [004] ..s2.  9111.510530: bpf_trace_printk: Elapsed cycles are 10044
          <idle>-0       [004] ..s2.  9112.510587: bpf_trace_printk: Elapsed cycles are 9916
          <idle>-0       [004] ..s2.  9113.510644: bpf_trace_printk: Elapsed cycles are 9316
          <idle>-0       [004] ..s2.  9114.510701: bpf_trace_printk: Elapsed cycles are 9290
          <idle>-0       [004] ..s2.  9115.510759: bpf_trace_printk: Elapsed cycles are 11950
          <idle>-0       [004] ..s2.  9116.510819: bpf_trace_printk: Elapsed cycles are 9482
          <idle>-0       [004] ..s2.  9117.510877: bpf_trace_printk: Elapsed cycles are 10968
          <idle>-0       [004] ..s2.  9118.510934: bpf_trace_printk: Elapsed cycles are 9300
          <idle>-0       [004] ..s2.  9119.510991: bpf_trace_printk: Elapsed cycles are 9084
          <idle>-0       [004] ..s2.  9120.511050: bpf_trace_printk: Elapsed cycles are 11714
          <idle>-0       [004] ..s2.  9121.511109: bpf_trace_printk: Elapsed cycles are 8690
          <idle>-0       [004] ..s2.  9122.511169: bpf_trace_printk: Elapsed cycles are 8958
          <idle>-0       [004] ..s2.  9123.511228: bpf_trace_printk: Elapsed cycles are 10552
          <idle>-0       [004] ..s2.  9124.511290: bpf_trace_printk: Elapsed cycles are 9710
          <idle>-0       [004] ..s2.  9125.512042: bpf_trace_printk: Elapsed cycles are 11032
          <idle>-0       [004] ..s2.  9126.512100: bpf_trace_printk: Elapsed cycles are 11636
          <idle>-0       [004] ..s2.  9127.512159: bpf_trace_printk: Elapsed cycles are 10226
          <idle>-0       [004] ..s2.  9128.512220: bpf_trace_printk: Elapsed cycles are 9476
          <idle>-0       [004] ..s2.  9129.512277: bpf_trace_printk: Elapsed cycles are 11568
          <idle>-0       [004] ..s2.  9130.512335: bpf_trace_printk: Elapsed cycles are 9320
          <idle>-0       [004] ..s2.  9131.512395: bpf_trace_printk: Elapsed cycles are 12032
          <idle>-0       [004] ..s2.  9132.512458: bpf_trace_printk: Elapsed cycles are 11752
          <idle>-0       [004] ..s2.  9133.512514: bpf_trace_printk: Elapsed cycles are 10508
          <idle>-0       [004] ..s2.  9134.512572: bpf_trace_printk: Elapsed cycles are 8942
          <idle>-0       [004] ..s2.  9135.512631: bpf_trace_printk: Elapsed cycles are 10708
          <idle>-0       [004] ..s2.  9136.512691: bpf_trace_printk: Elapsed cycles are 9138
          <idle>-0       [004] ..s2.  9137.512748: bpf_trace_printk: Elapsed cycles are 9998
          <idle>-0       [004] ..s2.  9138.512809: bpf_trace_printk: Elapsed cycles are 11310
          <idle>-0       [004] ..s2.  9139.512870: bpf_trace_printk: Elapsed cycles are 9050
          <idle>-0       [003] ..s2.  9140.314418: bpf_trace_printk: Elapsed cycles are 8632
          <idle>-0       [004] ..s2.  9140.512929: bpf_trace_printk: Elapsed cycles are 6866
          <idle>-0       [004] ..s2.  9141.512989: bpf_trace_printk: Elapsed cycles are 11514
          <idle>-0       [004] ..s2.  9142.513049: bpf_trace_printk: Elapsed cycles are 8962
          <idle>-0       [004] ..s2.  9143.513108: bpf_trace_printk: Elapsed cycles are 9712
          <idle>-0       [004] ..s2.  9144.513166: bpf_trace_printk: Elapsed cycles are 9692
          <idle>-0       [004] ..s2.  9145.513223: bpf_trace_printk: Elapsed cycles are 9160
          <idle>-0       [004] ..s2.  9146.513281: bpf_trace_printk: Elapsed cycles are 9462
          <idle>-0       [004] ..s2.  9147.513340: bpf_trace_printk: Elapsed cycles are 9990
          <idle>-0       [004] ..s2.  9148.513398: bpf_trace_printk: Elapsed cycles are 12292
          <idle>-0       [004] ..s2.  9149.513455: bpf_trace_printk: Elapsed cycles are 9416
          <idle>-0       [004] ..s2.  9150.513515: bpf_trace_printk: Elapsed cycles are 11712
          <idle>-0       [004] ..s2.  9151.513573: bpf_trace_printk: Elapsed cycles are 8028
          <idle>-0       [004] ..s2.  9152.513630: bpf_trace_printk: Elapsed cycles are 8710
          <idle>-0       [004] ..s2.  9153.513684: bpf_trace_printk: Elapsed cycles are 8404
          <idle>-0       [004] ..s2.  9154.513745: bpf_trace_printk: Elapsed cycles are 9824
          <idle>-0       [004] ..s2.  9155.513811: bpf_trace_printk: Elapsed cycles are 8450
          <idle>-0       [004] ..s2.  9156.513870: bpf_trace_printk: Elapsed cycles are 9384
          <idle>-0       [004] ..s2.  9157.513926: bpf_trace_printk: Elapsed cycles are 8438
          <idle>-0       [004] ..s2.  9158.513984: bpf_trace_printk: Elapsed cycles are 9542
          <idle>-0       [004] ..s2.  9159.514041: bpf_trace_printk: Elapsed cycles are 9764
          <idle>-0       [004] ..s2.  9160.514100: bpf_trace_printk: Elapsed cycles are 9466
          <idle>-0       [004] ..s2.  9161.514157: bpf_trace_printk: Elapsed cycles are 10536
          <idle>-0       [004] ..s2.  9162.514216: bpf_trace_printk: Elapsed cycles are 9452
          <idle>-0       [004] ..s2.  9163.514272: bpf_trace_printk: Elapsed cycles are 8612
          <idle>-0       [004] ..s2.  9164.514333: bpf_trace_printk: Elapsed cycles are 11000
          <idle>-0       [004] ..s2.  9165.514388: bpf_trace_printk: Elapsed cycles are 8236
          <idle>-0       [004] ..s2.  9166.514447: bpf_trace_printk: Elapsed cycles are 9914
          <idle>-0       [004] ..s2.  9167.514505: bpf_trace_printk: Elapsed cycles are 9078
          <idle>-0       [004] ..s2.  9168.514563: bpf_trace_printk: Elapsed cycles are 8722
          <idle>-0       [004] ..s2.  9169.514622: bpf_trace_printk: Elapsed cycles are 9096
          <idle>-0       [004] ..s2.  9170.514680: bpf_trace_printk: Elapsed cycles are 9288
          <idle>-0       [004] ..s2.  9171.514738: bpf_trace_printk: Elapsed cycles are 11838
          <idle>-0       [004] ..s2.  9172.514796: bpf_trace_printk: Elapsed cycles are 9244
          <idle>-0       [004] ..s2.  9173.514852: bpf_trace_printk: Elapsed cycles are 9930
          <idle>-0       [004] ..s2.  9174.514911: bpf_trace_printk: Elapsed cycles are 11012
          <idle>-0       [004] ..s2.  9175.514969: bpf_trace_printk: Elapsed cycles are 9158
          <idle>-0       [004] ..s2.  9176.515028: bpf_trace_printk: Elapsed cycles are 11132
          <idle>-0       [004] ..s2.  9177.515083: bpf_trace_printk: Elapsed cycles are 10298
          <idle>-0       [004] ..s2.  9178.515143: bpf_trace_printk: Elapsed cycles are 8954
          <idle>-0       [004] ..s2.  9179.515202: bpf_trace_printk: Elapsed cycles are 10420
          <idle>-0       [004] ..s2.  9180.515263: bpf_trace_printk: Elapsed cycles are 10272
          <idle>-0       [004] ..s2.  9181.515319: bpf_trace_printk: Elapsed cycles are 9634
          <idle>-0       [004] ..s2.  9182.515377: bpf_trace_printk: Elapsed cycles are 10416
          <idle>-0       [004] ..s2.  9183.515435: bpf_trace_printk: Elapsed cycles are 8928
