Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

01:34:07 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:34:08 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:34:08 PM   111   3370352    6.00    8.00    0.00    0.00   14.00     0  netdata
01:34:08 PM   111   3370729    0.00    0.00    0.00    0.00    0.00     0  bash
01:34:08 PM   111   3370748    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:34:08 PM   111   3370750    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:34:08 PM   111   3370753    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:34:08 PM   111   3370756    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:34:08 PM   111   3370757    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:34:08 PM   111   3370761    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:34:08 PM   111   3370765    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:34:08 PM   111   3370768    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
01:34:08 PM  1000   3370961    8.00    0.00    0.00    0.00    8.00     2  ssh
01:34:08 PM  1000   3370962    0.00    0.00    0.00    0.00    0.00     1  sh

01:34:08 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:34:09 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:34:09 PM   111   3370352    2.00    5.00    0.00    0.00    7.00     0  netdata
01:34:09 PM   111   3370729    0.00    0.00    0.00    0.00    0.00     0  bash
01:34:09 PM   111   3370748    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:34:09 PM   111   3370750    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:34:09 PM   111   3370753    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:34:09 PM   111   3370756    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:34:09 PM   111   3370757    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:34:09 PM   111   3370761    0.00    0.00    0.00    1.00    0.00     0  sd-jrnl.plugin
01:34:09 PM   111   3370765    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:34:09 PM   111   3370768    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:34:09 PM  1000   3370961    0.00    0.00    0.00    0.00    0.00     2  ssh
01:34:09 PM  1000   3370962    0.00    0.00    0.00    0.00    0.00     1  sh

01:34:09 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:34:10 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:34:10 PM   111   3370352    1.00    6.00    0.00    0.00    7.00     0  netdata
01:34:10 PM   111   3370729    0.00    0.00    0.00    0.00    0.00     0  bash
01:34:10 PM   111   3370748    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:34:10 PM   111   3370750    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:34:10 PM   111   3370753    0.00    0.00    0.00    1.00    0.00     0  NETWORK-VIEWER
01:34:10 PM   111   3370756    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:34:10 PM   111   3370757    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:34:10 PM   111   3370761    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:34:10 PM   111   3370765    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:34:10 PM   111   3370768    1.00    1.00    0.00    0.00    2.00     0  apps.plugin
01:34:10 PM  1000   3370961    0.00    0.00    0.00    0.00    0.00     2  ssh
01:34:10 PM  1000   3370962    0.00    0.00    0.00    0.00    0.00     1  sh

01:34:10 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:34:11 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:34:11 PM   111   3370352    3.00    8.00    0.00    0.00   11.00     0  netdata
01:34:11 PM   111   3370729    0.00    0.00    0.00    0.00    0.00     0  bash
01:34:11 PM   111   3370748    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:34:11 PM   111   3370750    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:34:11 PM   111   3370753    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:34:11 PM   111   3370756    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:34:11 PM   111   3370757    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:34:11 PM   111   3370761    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:34:11 PM   111   3370765    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:34:11 PM   111   3370768    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:34:11 PM  1000   3370961    0.00    0.00    0.00    0.00    0.00     2  ssh
01:34:11 PM  1000   3370962    0.00    0.00    0.00    0.00    0.00     1  sh

01:34:11 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:34:12 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:34:12 PM   111   3370352    4.00    8.00    0.00    0.00   12.00     0  netdata
01:34:12 PM   111   3370729    0.00    0.00    0.00    0.00    0.00     0  bash
01:34:12 PM   111   3370748    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:34:12 PM   111   3370750    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:34:12 PM   111   3370753    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:34:12 PM   111   3370756    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:34:12 PM   111   3370757    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:34:12 PM   111   3370761    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:34:12 PM   111   3370765    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:34:12 PM   111   3370768    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:34:12 PM  1000   3370961    0.00    0.00    0.00    0.00    0.00     2  ssh
01:34:12 PM  1000   3370962    0.00    0.00    0.00    0.00    0.00     1  sh

01:34:12 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:34:13 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:34:13 PM   111   3370352    2.00    1.00    0.00    0.00    3.00     0  netdata
01:34:13 PM   111   3370729    0.00    0.00    0.00    0.00    0.00     0  bash
01:34:13 PM   111   3370748    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:34:13 PM   111   3370750    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:34:13 PM   111   3370753    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:34:13 PM   111   3370756    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:34:13 PM   111   3370757    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:34:13 PM   111   3370761    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:34:13 PM   111   3370765    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:34:13 PM   111   3370768    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
01:34:13 PM  1000   3370961    0.00    0.00    0.00    0.00    0.00     2  ssh
01:34:13 PM  1000   3370962    0.00    0.00    0.00    0.00    0.00     1  sh

01:34:13 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:34:14 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:34:14 PM   111   3370352    1.00    0.00    0.00    0.00    1.00     0  netdata
01:34:14 PM   111   3370729    0.00    0.00    0.00    0.00    0.00     0  bash
01:34:14 PM   111   3370748    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:34:14 PM   111   3370750    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
01:34:14 PM   111   3370753    0.00    0.00    0.00    1.00    0.00     0  NETWORK-VIEWER
01:34:14 PM   111   3370756    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:34:14 PM   111   3370757    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:34:14 PM   111   3370761    0.00    0.00    0.00    1.00    0.00     0  sd-jrnl.plugin
01:34:14 PM   111   3370765    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:34:14 PM   111   3370768    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:34:14 PM  1000   3370961    0.00    0.00    0.00    0.00    0.00     2  ssh
01:34:14 PM  1000   3370962    0.00    0.00    0.00    0.00    0.00     1  sh

01:34:14 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:34:15 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:34:15 PM   111   3370352    1.00    1.00    0.00    0.00    2.00     0  netdata
01:34:15 PM   111   3370729    0.00    0.00    0.00    0.00    0.00     0  bash
01:34:15 PM   111   3370748    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:34:15 PM   111   3370750    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:34:15 PM   111   3370753    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:34:15 PM   111   3370756    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:34:15 PM   111   3370757    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:34:15 PM   111   3370761    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:34:15 PM   111   3370765    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:34:15 PM   111   3370768    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:34:15 PM  1000   3370961    0.00    0.00    0.00    0.00    0.00     2  ssh
01:34:15 PM  1000   3370962    0.00    0.00    0.00    0.00    0.00     1  sh

01:34:15 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:34:16 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:34:16 PM   111   3370352    0.00    0.00    0.00    0.00    0.00     0  netdata
01:34:16 PM   111   3370729    0.00    0.00    0.00    0.00    0.00     0  bash
01:34:16 PM   111   3370748    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:34:16 PM   111   3370750    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:34:16 PM   111   3370753    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:34:16 PM   111   3370756    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:34:16 PM   111   3370757    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:34:16 PM   111   3370761    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:34:16 PM   111   3370765    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:34:16 PM   111   3370768    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:34:16 PM  1000   3370961    0.00    0.00    0.00    0.00    0.00     2  ssh
01:34:16 PM  1000   3370962    0.00    0.00    0.00    0.00    0.00     1  sh

01:34:16 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:34:17 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
01:34:17 PM   111   3370352    2.00    1.00    0.00    0.00    3.00     0  netdata
01:34:17 PM   111   3370729    1.00    1.00    0.00    0.00    2.00     0  bash
01:34:17 PM   111   3370748    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:34:17 PM   111   3370750    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:34:17 PM   111   3370753    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:34:17 PM   111   3370756    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:34:17 PM   111   3370757    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:34:17 PM   111   3370761    0.00    0.00    0.00    1.00    0.00     0  sd-jrnl.plugin
01:34:17 PM   111   3370765    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:34:17 PM   111   3370768    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:34:17 PM  1000   3370961    0.00    0.00    0.00    0.00    0.00     2  ssh
01:34:17 PM  1000   3370962    0.00    0.00    0.00    0.00    0.00     1  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
Average:      111   3370352    2.20    3.80    0.00    0.00    6.00     -  netdata
Average:      111   3370729    0.10    0.10    0.00    0.00    0.20     -  bash
Average:      111   3370748    0.00    0.00    0.00    0.00    0.00     -  debugfs.plugin
Average:      111   3370750    0.10    0.00    0.00    0.00    0.10     -  go.d.plugin
Average:      111   3370753    0.00    0.00    0.00    0.20    0.00     -  NETWORK-VIEWER
Average:      111   3370756    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111   3370757    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111   3370761    0.00    0.00    0.00    0.30    0.00     -  sd-jrnl.plugin
Average:      111   3370765    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111   3370768    0.40    0.50    0.00    0.00    0.90     -  apps.plugin
Average:     1000   3370961    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000   3370962    0.00    0.00    0.00    0.00    0.00     -  sh
