Linux 6.8.12+ (sendai) 	12/08/2025 	_x86_64_	(6 CPU)

02:35:01 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:35:41 AM  1000    337577    0.00    0.00    0.00    0.00    0.00     5  memcached_stats
02:35:41 AM  1000    337579    0.00    0.00    0.00    0.00    0.00     3  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:     1000    337577    0.00    0.00    0.00    0.00    0.00     -  memcached_stats
Average:     1000    337579    0.00    0.00    0.00    0.00    0.00     -  sh
