          <idle>-0       [003] ..s1. 1461437.382186: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.382191: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.382250: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.382255: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.382329: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [003] ..s1. 1461437.382332: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.382342: softirq_entry: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.382344: softirq_exit: vec=3 [action=NET_RX]
          <idle>-0       [001] ..s1. 1461437.382344: softirq_entry: vec=6 [action=TASKLET]
          <idle>-0       [001] ..s1. 1461437.382344: softirq_exit: vec=6 [action=TASKLET]
          <idle>-0       [001] ..s1. 1461437.382428: softirq_entry: vec=1 [action=TIMER]
          <idle>-0       [002] ..s1. 1461437.382428: softirq_entry: vec=1 [action=TIMER]
          <idle>-0       [002] ..s1. 1461437.382429: softirq_exit: vec=1 [action=TIMER]
          <idle>-0       [001] .Ns1. 1461437.382430: softirq_exit: vec=1 [action=TIMER]
          <idle>-0       [001] .Ns1. 1461437.382430: softirq_entry: vec=9 [action=RCU]
          <idle>-0       [001] .Ns1. 1461437.382433: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/1-24      [001] ..s.. 1461437.382439: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/1-24      [001] ..s.. 1461437.382440: softirq_exit: vec=9 [action=RCU]
          <idle>-0       [001] ..s1. 1461437.386428: softirq_entry: vec=9 [action=RCU]
          <idle>-0       [002] ..s1. 1461437.386428: softirq_entry: vec=9 [action=RCU]
          <idle>-0       [003] ..s1. 1461437.386428: softirq_entry: vec=1 [action=TIMER]
          <idle>-0       [004] ..s1. 1461437.386429: softirq_entry: vec=1 [action=TIMER]
          <idle>-0       [002] ..s1. 1461437.386429: softirq_exit: vec=9 [action=RCU]
          <idle>-0       [003] ..s1. 1461437.386429: softirq_exit: vec=1 [action=TIMER]
          <idle>-0       [003] ..s1. 1461437.386429: softirq_entry: vec=9 [action=RCU]
          <idle>-0       [004] ..s1. 1461437.386429: softirq_exit: vec=1 [action=TIMER]
          <idle>-0       [004] ..s1. 1461437.386429: softirq_entry: vec=9 [action=RCU]
      EBPF MOUNT-249767  [000] .Ns.. 1461437.386430: softirq_entry: vec=1 [action=TIMER]
          <idle>-0       [004] ..s1. 1461437.386430: softirq_exit: vec=9 [action=RCU]
          <idle>-0       [001] ..s1. 1461437.386431: softirq_exit: vec=9 [action=RCU]
      EBPF MOUNT-249767  [000] .Ns.. 1461437.386431: softirq_exit: vec=1 [action=TIMER]
      EBPF MOUNT-249767  [000] .Ns.. 1461437.386431: softirq_entry: vec=9 [action=RCU]
          <idle>-0       [003] ..s1. 1461437.386432: softirq_exit: vec=9 [action=RCU]
      EBPF MOUNT-249767  [000] .Ns.. 1461437.386437: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386441: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386443: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386443: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386445: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386445: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386446: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386446: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] .Ns.. 1461437.386450: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386520: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386522: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386522: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386524: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386524: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386526: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386526: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386527: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386528: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386530: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386530: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386531: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386532: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386533: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386533: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386537: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386537: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386540: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386540: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386543: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386543: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386549: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386549: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386552: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386552: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386556: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386556: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386558: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386558: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386560: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386560: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386561: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386562: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386564: softirq_exit: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386564: softirq_entry: vec=9 [action=RCU]
     ksoftirqd/0-16      [000] ..s.. 1461437.386566: softirq_exit: vec=9 [action=RCU]
