Linux 6.8.12+ (sendai) 	11/28/2025 	_x86_64_	(6 CPU)

03:23:09 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:23:49 PM     0      9965    0.00    0.03    0.00    0.00    0.03     2  systemd-journal
03:23:49 PM   111    231474   16.70    5.55    0.00    0.00   22.25     0  netdata
03:23:49 PM   111    231851    0.07    0.07    0.00    0.00    0.15     4  bash
03:23:49 PM   111    231867    0.00    0.00    0.00    0.00    0.00     2  otel-plugin
03:23:49 PM  1000    232020    0.20    0.00    0.00    0.00    0.20     5  ssh
03:23:49 PM  1000    232021    0.00    0.00    0.00    0.00    0.00     2  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0      9965    0.00    0.03    0.00    0.00    0.03     -  systemd-journal
Average:      111    231474   16.70    5.55    0.00    0.00   22.25     -  netdata
Average:      111    231851    0.07    0.07    0.00    0.00    0.15     -  bash
Average:      111    231867    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:     1000    232020    0.20    0.00    0.00    0.00    0.20     -  ssh
Average:     1000    232021    0.00    0.00    0.00    0.00    0.00     -  sh
