Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

01:29:37 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:29:38 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
01:29:38 AM   111   2981616    2.00    5.00    0.00    0.00    7.00     0  netdata
01:29:38 AM   111   2982129    0.00    0.00    0.00    0.00    0.00     0  bash
01:29:38 AM   111   2982150    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:29:38 AM   111   2982151    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:29:38 AM   111   2982153    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:29:38 AM   111   2982156    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:29:38 AM   111   2982164    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:29:38 AM   111   2982172    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:29:38 AM   111   2982174    0.00    1.00    0.00    1.00    1.00     0  apps.plugin
01:29:38 AM   111   2982175    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:29:38 AM  1000   2982449    8.00    0.00    0.00    0.00    8.00     4  ssh
01:29:38 AM  1000   2982452    0.00    0.00    0.00    0.00    0.00     3  sh

01:29:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:29:39 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
01:29:39 AM   111   2981616    5.00    8.00    0.00    0.00   13.00     0  netdata
01:29:39 AM   111   2982129    0.00    0.00    0.00    0.00    0.00     0  bash
01:29:39 AM   111   2982150    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:29:39 AM   111   2982151    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:29:39 AM   111   2982153    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:29:39 AM   111   2982156    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:29:39 AM   111   2982164    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:29:39 AM   111   2982172    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:29:39 AM   111   2982174    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:29:39 AM   111   2982175    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:29:39 AM  1000   2982449    0.00    0.00    0.00    0.00    0.00     4  ssh
01:29:39 AM  1000   2982452    0.00    0.00    0.00    0.00    0.00     3  sh

01:29:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:29:40 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
