Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

12:51:12 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:13 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     1  systemd-journal
12:51:13 PM   111   3339318    5.00    6.00    0.00    0.00   11.00     0  netdata
12:51:13 PM   111   3339695    0.00    0.00    0.00    0.00    0.00     0  bash
12:51:13 PM   111   3339716    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:51:13 PM   111   3339718    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:51:13 PM   111   3339720    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:51:13 PM   111   3339724    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:51:13 PM   111   3339727    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:51:13 PM   111   3339730    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:51:13 PM   111   3339732    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:51:13 PM   111   3339735    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:51:13 PM  1000   3339927    8.00    0.00    0.00    0.00    8.00     1  ssh
12:51:13 PM  1000   3339928    0.00    0.00    0.00    0.00    0.00     4  sh

12:51:13 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:14 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:51:14 PM   111   3339318    2.00    7.00    0.00    0.00    9.00     0  netdata
12:51:14 PM   111   3339695    0.00    0.00    0.00    0.00    0.00     0  bash
12:51:14 PM   111   3339716    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:51:14 PM   111   3339718    0.00    1.00    0.00    0.00    1.00     0  go.d.plugin
12:51:14 PM   111   3339720    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:51:14 PM   111   3339724    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:51:14 PM   111   3339727    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:51:14 PM   111   3339730    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:51:14 PM   111   3339732    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:51:14 PM   111   3339735    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:51:14 PM  1000   3339927    0.00    0.00    0.00    0.00    0.00     1  ssh
12:51:14 PM  1000   3339928    0.00    0.00    0.00    0.00    0.00     4  sh

12:51:14 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:15 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:51:15 PM   111   3339318    3.00    3.00    0.00    0.00    6.00     0  netdata
12:51:15 PM   111   3339695    0.00    0.00    0.00    0.00    0.00     0  bash
12:51:15 PM   111   3339716    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:51:15 PM   111   3339718    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:51:15 PM   111   3339720    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:51:15 PM   111   3339724    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:51:15 PM   111   3339727    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:51:15 PM   111   3339730    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:51:15 PM   111   3339732    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:51:15 PM   111   3339735    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:51:15 PM  1000   3339927    0.00    0.00    0.00    0.00    0.00     1  ssh
12:51:15 PM  1000   3339928    0.00    0.00    0.00    0.00    0.00     4  sh

12:51:15 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:16 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:51:16 PM   111   3339318    4.00    4.00    0.00    0.00    8.00     0  netdata
12:51:16 PM   111   3339695    0.00    0.00    0.00    0.00    0.00     0  bash
12:51:16 PM   111   3339716    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:51:16 PM   111   3339718    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
12:51:16 PM   111   3339720    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:51:16 PM   111   3339724    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:51:16 PM   111   3339727    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:51:16 PM   111   3339730    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:51:16 PM   111   3339732    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:51:16 PM   111   3339735    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:51:16 PM  1000   3339927    0.00    0.00    0.00    0.00    0.00     1  ssh
12:51:16 PM  1000   3339928    0.00    0.00    0.00    0.00    0.00     4  sh

12:51:16 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:17 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:51:17 PM   111   3339318    6.00    6.00    0.00    0.00   12.00     0  netdata
12:51:17 PM   111   3339695    0.00    0.00    0.00    0.00    0.00     0  bash
12:51:17 PM   111   3339716    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:51:17 PM   111   3339718    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:51:17 PM   111   3339720    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:51:17 PM   111   3339724    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:51:17 PM   111   3339727    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:51:17 PM   111   3339730    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:51:17 PM   111   3339732    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:51:17 PM   111   3339735    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:51:17 PM  1000   3339927    0.00    0.00    0.00    0.00    0.00     1  ssh
12:51:17 PM  1000   3339928    0.00    0.00    0.00    0.00    0.00     4  sh

12:51:17 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:18 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:51:18 PM   111   3339318    6.00    6.00    0.00    0.00   12.00     0  netdata
12:51:18 PM   111   3339695    0.00    0.00    0.00    0.00    0.00     0  bash
12:51:18 PM   111   3339716    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:51:18 PM   111   3339718    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:51:18 PM   111   3339720    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:51:18 PM   111   3339724    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
12:51:18 PM   111   3339727    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:51:18 PM   111   3339730    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:51:18 PM   111   3339732    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:51:18 PM   111   3339735    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:51:18 PM  1000   3339927    0.00    0.00    0.00    0.00    0.00     1  ssh
12:51:18 PM  1000   3339928    0.00    0.00    0.00    0.00    0.00     4  sh

12:51:18 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:19 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:51:19 PM   111   3339318    0.00    0.00    0.00    0.00    0.00     0  netdata
12:51:19 PM   111   3339695    0.00    1.00    0.00    0.00    1.00     0  bash
12:51:19 PM   111   3339716    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:51:19 PM   111   3339718    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:51:19 PM   111   3339720    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:51:19 PM   111   3339724    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:51:19 PM   111   3339727    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:51:19 PM   111   3339730    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:51:19 PM   111   3339732    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:51:19 PM   111   3339735    0.00    1.00    0.00    0.00    1.00     0  debugfs.plugin
12:51:19 PM  1000   3339927    0.00    0.00    0.00    0.00    0.00     1  ssh
12:51:19 PM  1000   3339928    0.00    0.00    0.00    0.00    0.00     4  sh

12:51:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:20 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     1  systemd-journal
12:51:20 PM   111   3339318    1.00    1.00    0.00    0.00    2.00     0  netdata
12:51:20 PM   111   3339695    0.00    0.00    0.00    0.00    0.00     0  bash
12:51:20 PM   111   3339716    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:51:20 PM   111   3339718    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
12:51:20 PM   111   3339720    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:51:20 PM   111   3339724    0.00    1.00    0.00    1.00    1.00     0  apps.plugin
12:51:20 PM   111   3339727    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:51:20 PM   111   3339730    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:51:20 PM   111   3339732    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:51:20 PM   111   3339735    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:51:20 PM  1000   3339927    0.00    0.00    0.00    0.00    0.00     1  ssh
12:51:20 PM  1000   3339928    0.00    0.00    0.00    0.00    0.00     4  sh

12:51:20 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:51:21 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     1  systemd-journal
12:51:21 PM   111   3339318    0.00    0.00    0.00    0.00    0.00     0  netdata
12:51:21 PM   111   3339695    0.00    0.00    0.00    0.00    0.00     0  bash
