Linux 6.8.12+ (sendai) 	11/07/2025 	_x86_64_	(6 CPU)

12:50:06 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:11 PM   111   3337011    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:50:11 PM  1000   3337208    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:11 PM  1000   3337209    0.00    0.00    0.00    0.00    0.00     4  sh

12:50:11 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:12 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:50:12 PM   111   3336599    7.00    6.00    0.00    0.00   13.00     0  netdata
12:50:12 PM   111   3336976    0.00    0.00    0.00    0.00    0.00     0  bash
12:50:12 PM   111   3336995    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:50:12 PM   111   3336996    1.00    0.00    0.00    0.00    1.00     0  debugfs.plugin
12:50:12 PM   111   3336998    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:50:12 PM   111   3336999    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:50:12 PM   111   3337001    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:50:12 PM   111   3337003    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:50:12 PM   111   3337004    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:50:12 PM   111   3337011    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:50:12 PM  1000   3337208    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:12 PM  1000   3337209    0.00    0.00    0.00    0.00    0.00     4  sh

12:50:12 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:13 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:50:13 PM   111   3336599    3.00    5.00    0.00    0.00    8.00     0  netdata
12:50:13 PM   111   3336976    0.00    0.00    0.00    0.00    0.00     0  bash
12:50:13 PM   111   3336995    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:50:13 PM   111   3336996    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:50:13 PM   111   3336998    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:50:13 PM   111   3336999    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:50:13 PM   111   3337001    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:50:13 PM   111   3337003    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:50:13 PM   111   3337004    1.00    1.00    0.00    0.00    2.00     0  apps.plugin
12:50:13 PM   111   3337011    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:50:13 PM  1000   3337208    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:13 PM  1000   3337209    0.00    0.00    0.00    0.00    0.00     4  sh

12:50:13 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:14 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal
12:50:14 PM   111   3336599    6.00    1.00    0.00    0.00    7.00     0  netdata
12:50:14 PM   111   3336976    0.00    1.00    0.00    0.00    1.00     0  bash
12:50:14 PM   111   3336995    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:50:14 PM   111   3336996    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:50:14 PM   111   3336998    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:50:14 PM   111   3336999    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:50:14 PM   111   3337001    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:50:14 PM   111   3337003    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:50:14 PM   111   3337004    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:50:14 PM   111   3337011    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
12:50:14 PM  1000   3337208    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:14 PM  1000   3337209    0.00    0.00    0.00    0.00    0.00     4  sh

12:50:14 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:15 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:50:15 PM   111   3336599    1.00    0.00    0.00    0.00    1.00     0  netdata
12:50:15 PM   111   3336976    0.00    0.00    0.00    0.00    0.00     0  bash
12:50:15 PM   111   3336995    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:50:15 PM   111   3336996    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:50:15 PM   111   3336998    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:50:15 PM   111   3336999    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:50:15 PM   111   3337001    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:50:15 PM   111   3337003    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:50:15 PM   111   3337004    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
12:50:15 PM   111   3337011    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:50:15 PM  1000   3337208    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:15 PM  1000   3337209    0.00    0.00    0.00    0.00    0.00     4  sh

12:50:15 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:50:16 PM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal
12:50:16 PM   111   3336599    3.00    1.00    0.00    0.00    4.00     0  netdata
12:50:16 PM   111   3336976    0.00    0.00    0.00    0.00    0.00     0  bash
12:50:16 PM   111   3336995    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:50:16 PM   111   3336996    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:50:16 PM   111   3336998    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:50:16 PM   111   3336999    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:50:16 PM   111   3337001    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:50:16 PM   111   3337003    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:50:16 PM   111   3337004    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:50:16 PM   111   3337011    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:50:16 PM  1000   3337208    0.00    0.00    0.00    0.00    0.00     1  ssh
12:50:16 PM  1000   3337209    0.00    0.00    0.00    0.00    0.00     4  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1946633    0.00    0.10    0.00    0.00    0.10     -  systemd-journal
Average:      111   3336599    3.70    4.20    0.00    0.00    7.90     -  netdata
Average:      111   3336976    0.00    0.10    0.00    0.00    0.10     -  bash
Average:      111   3336995    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111   3336996    0.10    0.00    0.00    0.00    0.10     -  debugfs.plugin
Average:      111   3336998    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111   3336999    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111   3337001    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111   3337003    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:      111   3337004    0.50    0.50    0.00    0.00    1.00     -  apps.plugin
Average:      111   3337011    0.10    0.10    0.00    0.00    0.20     -  go.d.plugin
Average:     1000   3337208    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000   3337209    0.00    0.00    0.00    0.00    0.00     -  sh
