2025/11/20-06:46:43.698192,1763621203.697859049,333
2025/11/20-06:46:44.699341,1763621204.698959473,381
2025/11/20-06:46:45.699900,1763621205.699494455,406
2025/11/20-06:46:46.700440,1763621206.700031856,409
2025/11/20-06:46:47.700963,1763621207.700567385,396
2025/11/20-06:46:48.701520,1763621208.701098824,421
2025/11/20-06:46:49.702020,1763621209.701644586,375
2025/11/20-06:46:50.702865,1763621210.702139119,726
2025/11/20-06:46:51.703426,1763621211.702988213,437
2025/11/20-06:46:52.703964,1763621212.703548791,415
2025/11/20-06:46:53.704658,1763621213.704085893,572
2025/11/20-06:46:54.705157,1763621214.704782735,374
2025/11/20-06:46:55.705608,1763621215.705281435,326
2025/11/20-06:46:56.706121,1763621216.705732695,388
2025/11/20-06:46:57.706626,1763621217.706246971,379
2025/11/20-06:46:58.707419,1763621218.706788651,630
2025/11/20-06:46:59.708100,1763621219.707562584,537
2025/11/20-06:47:00.708638,1763621220.708224690,414
2025/11/20-06:47:01.709116,1763621221.708767032,349
2025/11/20-06:47:02.709993,1763621222.709240031,752
2025/11/20-06:47:03.710605,1763621223.710115967,489
2025/11/20-06:47:04.711112,1763621224.710744012,368
2025/11/20-06:47:05.711749,1763621225.711236039,513
2025/11/20-06:47:06.712718,1763621226.711876291,842
2025/11/20-06:47:07.713228,1763621227.712852749,376
2025/11/20-06:47:08.713859,1763621228.713347534,512
2025/11/20-06:47:09.714486,1763621229.713983486,503
2025/11/20-06:47:10.715063,1763621230.714609968,453
2025/11/20-06:47:11.715533,1763621231.715190517,343
2025/11/20-06:47:12.716183,1763621232.715662055,521
2025/11/20-06:47:13.716658,1763621233.716305564,353
2025/11/20-06:47:14.717297,1763621234.716793923,503
2025/11/20-06:47:15.717773,1763621235.717421518,351
2025/11/20-06:47:16.718494,1763621236.717895167,599
2025/11/20-06:47:17.719300,1763621237.718616023,684
2025/11/20-06:47:18.720261,1763621238.719427554,834
2025/11/20-06:47:19.720765,1763621239.720387677,377
2025/11/20-06:47:20.721263,1763621240.720895030,368
2025/11/20-06:47:21.721941,1763621241.721391185,550
2025/11/20-06:47:22.722481,1763621242.722062132,419
2025/11/20-06:47:23.722980,1763621243.722603316,376
2025/11/20-06:47:24.723520,1763621244.723107849,412
2025/11/20-06:47:25.724087,1763621245.723641388,445
2025/11/20-06:47:26.725010,1763621246.724211683,798
2025/11/20-06:47:27.728345,1763621247.725140414,3205
2025/11/20-06:47:28.728990,1763621248.728474249,515
2025/11/20-06:47:29.732365,1763621249.729113501,3252
2025/11/20-06:47:30.732887,1763621250.732491584,396
2025/11/20-06:47:31.733479,1763621251.733010362,468
2025/11/20-06:47:32.733989,1763621252.733601702,387
