2025/11/20-06:43:46.49714,1763621026.049094535,620
2025/11/20-06:43:46.551430,1763621026.550465786,965
2025/11/20-06:43:47.51934,1763621027.051557291,377
2025/11/20-06:43:47.552548,1763621027.552058725,489
2025/11/20-06:43:48.53046,1763621028.052666222,380
2025/11/20-06:43:48.553496,1763621028.553176555,319
2025/11/20-06:43:49.53988,1763621029.053630839,357
2025/11/20-06:43:49.554436,1763621029.554117836,318
2025/11/20-06:43:50.54913,1763621030.054555476,357
2025/11/20-06:43:50.555383,1763621030.555037586,345
2025/11/20-06:43:51.55898,1763621031.055507328,390
2025/11/20-06:43:51.556398,1763621031.556021682,377
2025/11/20-06:43:52.56885,1763621032.056525745,359
2025/11/20-06:43:52.557334,1763621032.557004046,330
2025/11/20-06:43:53.57853,1763621033.057457837,396
2025/11/20-06:43:53.558323,1763621033.557972592,351
2025/11/20-06:43:54.58802,1763621034.058444267,358
2025/11/20-06:43:54.559508,1763621034.558927399,580
2025/11/20-06:43:55.60403,1763621035.059630796,772
2025/11/20-06:43:55.560990,1763621035.560527600,462
2025/11/20-06:43:56.61604,1763621036.061109639,495
2025/11/20-06:43:56.562228,1763621036.561730750,498
2025/11/20-06:43:57.62968,1763621037.062372220,596
2025/11/20-06:43:57.563497,1763621037.563103913,393
2025/11/20-06:43:58.64039,1763621038.063622914,416
2025/11/20-06:43:58.564525,1763621038.564163728,362
2025/11/20-06:43:59.65116,1763621039.064647866,468
2025/11/20-06:43:59.565678,1763621039.565238171,440
2025/11/20-06:44:00.66253,1763621040.065797462,456
2025/11/20-06:44:00.566774,1763621040.566370811,403
2025/11/20-06:44:01.67315,1763621041.066903798,412
2025/11/20-06:44:01.567865,1763621041.567439137,426
2025/11/20-06:44:02.68358,1763621042.067988413,370
2025/11/20-06:44:02.569009,1763621042.568482878,526
2025/11/20-06:44:03.69604,1763621043.069131509,473
2025/11/20-06:44:03.570314,1763621043.569731769,583
2025/11/20-06:44:04.70877,1763621044.070436015,441
2025/11/20-06:44:04.571405,1763621044.571004952,400
2025/11/20-06:44:05.71887,1763621045.071524943,362
2025/11/20-06:44:05.572368,1763621045.572006343,362
2025/11/20-06:44:06.73107,1763621046.072490447,617
2025/11/20-06:44:06.573903,1763621046.573229218,673
2025/11/20-06:44:07.74371,1763621047.074021712,350
2025/11/20-06:44:07.574933,1763621047.574498165,435
2025/11/20-06:44:08.75570,1763621048.075050898,519
2025/11/20-06:44:08.576453,1763621048.575693218,760
2025/11/20-06:44:09.76977,1763621049.076576164,401
2025/11/20-06:44:09.577552,1763621049.577094075,457
2025/11/20-06:44:10.78089,1763621050.077676590,412
2025/11/20-06:44:10.578924,1763621050.578208613,715
2025/11/20-06:44:11.80278,1763621051.079039207,1239
2025/11/20-06:44:11.580817,1763621051.580396496,420
2025/11/20-06:44:12.81319,1763621052.080941903,377
2025/11/20-06:44:12.581894,1763621052.581438621,455
2025/11/20-06:44:13.82362,1763621053.082011430,351
2025/11/20-06:44:13.582932,1763621053.582479960,452
2025/11/20-06:44:14.83913,1763621054.083053506,859
2025/11/20-06:44:14.584548,1763621054.584047781,501
2025/11/20-06:44:15.85140,1763621055.084686698,453
2025/11/20-06:44:15.585988,1763621055.585262205,726
2025/11/20-06:44:16.86610,1763621056.086115284,495
2025/11/20-06:44:16.587649,1763621056.586730388,919
2025/11/20-06:44:17.88114,1763621057.087768880,345
2025/11/20-06:44:17.588899,1763621057.588232692,667
2025/11/20-06:44:18.89640,1763621058.089021085,619
2025/11/20-06:44:18.590192,1763621058.589758936,433
2025/11/20-06:44:19.91217,1763621059.090308467,909
2025/11/20-06:44:19.591729,1763621059.591336227,392
2025/11/20-06:44:20.92351,1763621060.091852805,499
2025/11/20-06:44:20.593310,1763621060.592470662,840
2025/11/20-06:44:21.94485,1763621061.093426352,1059
2025/11/20-06:44:21.595039,1763621061.594605103,434
2025/11/20-06:44:22.96247,1763621062.095160892,1086
2025/11/20-06:44:22.596719,1763621062.596370403,349
2025/11/20-06:44:23.97785,1763621063.096848807,936
2025/11/20-06:44:23.598353,1763621063.597901690,451
2025/11/20-06:44:24.99464,1763621064.098470534,994
2025/11/20-06:44:24.600471,1763621064.599586522,884
2025/11/20-06:44:25.100940,1763621065.100591107,349
2025/11/20-06:44:25.601454,1763621065.601066815,387
2025/11/20-06:44:26.101927,1763621066.101577992,349
2025/11/20-06:44:26.602418,1763621066.602043575,374
