Linux 6.8.12+ (sendai) 	11/09/2025 	_x86_64_	(6 CPU)

12:08:58 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:08:59 AM   111    251095    8.00    7.00    0.00    0.00   15.00     0  netdata
12:08:59 AM   111    251472    0.00    0.00    0.00    0.00    0.00     0  bash
12:08:59 AM   111    251495    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:08:59 AM   111    251497    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:08:59 AM   111    251499    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:08:59 AM   111    251501    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:08:59 AM   111    251504    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:08:59 AM   111    251506    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:08:59 AM   111    251508    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:08:59 AM   111    251510    0.00    0.00    0.00    1.00    0.00     0  ebpf.plugin
12:08:59 AM  1000    251704    0.00    0.00    0.00    0.00    0.00     2  ssh
12:08:59 AM  1000    251705    0.00    0.00    0.00    0.00    0.00     5  sh
12:08:59 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     1  systemd-journal

12:08:59 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:00 AM   111    251095    2.00    4.00    0.00    0.00    6.00     0  netdata
12:09:00 AM   111    251472    0.00    0.00    0.00    0.00    0.00     0  bash
12:09:00 AM   111    251495    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:09:00 AM   111    251497    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:09:00 AM   111    251499    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:09:00 AM   111    251501    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:09:00 AM   111    251504    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:09:00 AM   111    251506    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:09:00 AM   111    251508    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:09:00 AM   111    251510    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:09:00 AM  1000    251704    0.00    0.00    0.00    0.00    0.00     2  ssh
12:09:00 AM  1000    251705    0.00    0.00    0.00    0.00    0.00     5  sh
12:09:00 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     1  systemd-journal

12:09:00 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:01 AM   111    251095    1.00    5.00    0.00    0.00    6.00     0  netdata
12:09:01 AM   111    251472    0.00    0.00    0.00    0.00    0.00     0  bash
12:09:01 AM   111    251495    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:09:01 AM   111    251497    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:09:01 AM   111    251499    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:09:01 AM   111    251501    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:09:01 AM   111    251504    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:09:01 AM   111    251506    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:09:01 AM   111    251508    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
