Linux 6.8.12+ (sendai) 	11/09/2025 	_x86_64_	(6 CPU)

12:07:53 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:07:54 AM   111    248373    5.00    9.00    0.00    0.00   14.00     0  netdata
12:07:54 AM   111    248750    0.00    0.00    0.00    0.00    0.00     0  bash
12:07:54 AM   111    248769    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:07:54 AM   111    248770    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:07:54 AM   111    248771    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:07:54 AM   111    248772    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:07:54 AM   111    248774    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:07:54 AM   111    248779    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:07:54 AM   111    248787    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:07:54 AM   111    248788    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:07:54 AM  1000    248982    8.00    0.00    0.00    0.00    8.00     3  ssh
12:07:54 AM  1000    248983    0.00    0.00    0.00    0.00    0.00     1  sh
12:07:54 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     2  systemd-journal

12:07:54 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:07:55 AM   111    248373    2.00    6.00    0.00    0.00    8.00     0  netdata
12:07:55 AM   111    248750    0.00    1.00    0.00    0.00    1.00     0  bash
12:07:55 AM   111    248769    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:07:55 AM   111    248770    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:07:55 AM   111    248771    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:07:55 AM   111    248772    0.00    1.00    0.00    0.00    1.00     0  go.d.plugin
12:07:55 AM   111    248774    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:07:55 AM   111    248779    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:07:55 AM   111    248787    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:07:55 AM   111    248788    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:07:55 AM  1000    248982    0.00    0.00    0.00    0.00    0.00     3  ssh
12:07:55 AM  1000    248983    0.00    0.00    0.00    0.00    0.00     1  sh
12:07:55 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

12:07:55 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:07:56 AM   111    248373    2.00    7.00    0.00    0.00    9.00     0  netdata
12:07:56 AM   111    248750    0.00    0.00    0.00    0.00    0.00     0  bash
12:07:56 AM   111    248769    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:07:56 AM   111    248770    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:07:56 AM   111    248771    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:07:56 AM   111    248772    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
12:07:56 AM   111    248774    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:07:56 AM   111    248779    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:07:56 AM   111    248787    0.00    2.00    0.00    0.00    2.00     0  apps.plugin
12:07:56 AM   111    248788    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:07:56 AM  1000    248982    0.00    0.00    0.00    0.00    0.00     3  ssh
12:07:56 AM  1000    248983    0.00    0.00    0.00    0.00    0.00     1  sh
12:07:56 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

12:07:56 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:07:57 AM   111    248373    7.00    4.00    0.00    0.00   11.00     0  netdata
12:07:57 AM   111    248750    0.00    0.00    0.00    0.00    0.00     0  bash
12:07:57 AM   111    248769    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:07:57 AM   111    248770    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:07:57 AM   111    248771    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:07:57 AM   111    248772    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:07:57 AM   111    248774    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:07:57 AM   111    248779    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:07:57 AM   111    248787    0.00    0.00    0.00    1.00    0.00     0  apps.plugin
12:07:57 AM   111    248788    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:07:57 AM  1000    248982    0.00    0.00    0.00    0.00    0.00     3  ssh
12:07:57 AM  1000    248983    0.00    0.00    0.00    0.00    0.00     1  sh
12:07:57 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

12:07:57 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:07:58 AM   111    248373    6.00    6.00    0.00    0.00   12.00     0  netdata
12:07:58 AM   111    248750    1.00    0.00    0.00    0.00    1.00     0  bash
12:07:58 AM   111    248769    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:07:58 AM   111    248770    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:07:58 AM   111    248771    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:07:58 AM   111    248772    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:07:58 AM   111    248774    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:07:58 AM   111    248779    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:07:58 AM   111    248787    1.00    1.00    0.00    0.00    2.00     0  apps.plugin
12:07:58 AM   111    248788    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:07:58 AM  1000    248982    0.00    0.00    0.00    0.00    0.00     3  ssh
12:07:58 AM  1000    248983    0.00    0.00    0.00    0.00    0.00     1  sh
12:07:58 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

12:07:58 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:07:59 AM   111    248373    0.00    0.00    0.00    0.00    0.00     0  netdata
12:07:59 AM   111    248750    0.00    0.00    0.00    0.00    0.00     0  bash
12:07:59 AM   111    248769    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:07:59 AM   111    248770    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:07:59 AM   111    248771    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:07:59 AM   111    248772    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:07:59 AM   111    248774    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:07:59 AM   111    248779    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:07:59 AM   111    248787    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:07:59 AM   111    248788    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:07:59 AM  1000    248982    0.00    0.00    0.00    0.00    0.00     3  ssh
12:07:59 AM  1000    248983    0.00    0.00    0.00    0.00    0.00     1  sh
12:07:59 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

12:07:59 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:08:00 AM   111    248373    1.00    0.00    0.00    0.00    1.00     0  netdata
12:08:00 AM   111    248750    0.00    0.00    0.00    0.00    0.00     0  bash
12:08:00 AM   111    248769    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:08:00 AM   111    248770    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:08:00 AM   111    248771    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:08:00 AM   111    248772    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:08:00 AM   111    248774    1.00    0.00    0.00    0.00    1.00     0  sd-jrnl.plugin
12:08:00 AM   111    248779    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:08:00 AM   111    248787    1.00    1.00    0.00    0.00    2.00     0  apps.plugin
12:08:00 AM   111    248788    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:08:00 AM  1000    248982    0.00    0.00    0.00    0.00    0.00     3  ssh
12:08:00 AM  1000    248983    0.00    0.00    0.00    0.00    0.00     1  sh
12:08:00 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

12:08:00 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:08:01 AM   111    248373    0.00    0.00    0.00    0.00    0.00     0  netdata
12:08:01 AM   111    248750    0.00    0.00    0.00    0.00    0.00     0  bash
12:08:01 AM   111    248769    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:08:01 AM   111    248770    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:08:01 AM   111    248771    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:08:01 AM   111    248772    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:08:01 AM   111    248774    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:08:01 AM   111    248779    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:08:01 AM   111    248787    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
12:08:01 AM   111    248788    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:08:01 AM  1000    248982    0.00    0.00    0.00    0.00    0.00     3  ssh
12:08:01 AM  1000    248983    0.00    0.00    0.00    0.00    0.00     1  sh
12:08:01 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

12:08:01 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:08:02 AM   111    248373    1.00    0.00    0.00    0.00    1.00     0  netdata
12:08:02 AM   111    248750    0.00    0.00    0.00    0.00    0.00     0  bash
12:08:02 AM   111    248769    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:08:02 AM   111    248770    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
12:08:02 AM   111    248771    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
12:08:02 AM   111    248772    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
12:08:02 AM   111    248774    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
12:08:02 AM   111    248779    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
12:08:02 AM   111    248787    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
12:08:02 AM   111    248788    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
12:08:02 AM  1000    248982    0.00    0.00    0.00    0.00    0.00     3  ssh
12:08:02 AM  1000    248983    0.00    0.00    0.00    0.00    0.00     1  sh
12:08:02 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     5  systemd-journal

12:08:02 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:08:03 AM   111    248373    1.00    0.00    0.00    0.00    1.00     0  netdata
12:08:03 AM   111    248750    0.00    0.00    0.00    0.00    0.00     0  bash
12:08:03 AM   111    248769    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
12:08:03 AM   111    248770    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
