Linux 6.8.12+ (sendai) 	11/09/2025 	_x86_64_	(6 CPU)

01:48:36 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:48:39 AM   111    327008    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:48:39 AM   111    327010    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:48:39 AM   111    327013    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:48:39 AM  1000    327207    0.00    0.00    0.00    0.00    0.00     2  ssh
01:48:39 AM  1000    327208    0.00    0.00    0.00    0.00    0.00     3  sh
01:48:39 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:48:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:48:40 AM   111    326596    1.00    5.00    0.00    0.00    6.00     0  netdata
01:48:40 AM   111    326973    0.00    0.00    0.00    0.00    0.00     0  bash
01:48:40 AM   111    326992    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:48:40 AM   111    326995    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:48:40 AM   111    326997    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:48:40 AM   111    326998    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:48:40 AM   111    327006    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:48:40 AM   111    327008    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:48:40 AM   111    327010    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:48:40 AM   111    327013    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:48:40 AM  1000    327207    0.00    0.00    0.00    0.00    0.00     2  ssh
01:48:40 AM  1000    327208    0.00    0.00    0.00    0.00    0.00     3  sh
01:48:40 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:48:40 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:48:41 AM   111    326596    4.00    7.00    0.00    0.00   11.00     0  netdata
01:48:41 AM   111    326973    1.00    0.00    0.00    0.00    1.00     0  bash
01:48:41 AM   111    326992    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:48:41 AM   111    326995    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:48:41 AM   111    326997    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:48:41 AM   111    326998    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:48:41 AM   111    327006    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:48:41 AM   111    327008    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:48:41 AM   111    327010    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:48:41 AM   111    327013    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:48:41 AM  1000    327207    0.00    0.00    0.00    0.00    0.00     2  ssh
01:48:41 AM  1000    327208    0.00    0.00    0.00    0.00    0.00     3  sh
01:48:41 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:48:41 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:48:42 AM   111    326596    5.00    7.00    0.00    0.00   12.00     0  netdata
01:48:42 AM   111    326973    0.00    0.00    0.00    0.00    0.00     0  bash
01:48:42 AM   111    326992    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:48:42 AM   111    326995    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:48:42 AM   111    326997    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:48:42 AM   111    326998    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:48:42 AM   111    327006    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:48:42 AM   111    327008    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
01:48:42 AM   111    327010    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:48:42 AM   111    327013    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:48:42 AM  1000    327207    0.00    0.00    0.00    0.00    0.00     2  ssh
01:48:42 AM  1000    327208    0.00    0.00    0.00    0.00    0.00     3  sh
01:48:42 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:48:42 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:48:43 AM   111    326596    2.00    4.00    0.00    0.00    6.00     0  netdata
01:48:43 AM   111    326973    0.00    0.00    0.00    0.00    0.00     0  bash
01:48:43 AM   111    326992    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:48:43 AM   111    326995    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:48:43 AM   111    326997    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:48:43 AM   111    326998    1.00    0.00    0.00    0.00    1.00     0  debugfs.plugin
01:48:43 AM   111    327006    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:48:43 AM   111    327008    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:48:43 AM   111    327010    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:48:43 AM   111    327013    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:48:43 AM  1000    327207    0.00    0.00    0.00    0.00    0.00     2  ssh
01:48:43 AM  1000    327208    0.00    0.00    0.00    0.00    0.00     3  sh
01:48:43 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:48:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:48:44 AM   111    326596    0.00    0.00    0.00    0.00    0.00     0  netdata
01:48:44 AM   111    326973    0.00    0.00    0.00    0.00    0.00     0  bash
01:48:44 AM   111    326992    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:48:44 AM   111    326995    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:48:44 AM   111    326997    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:48:44 AM   111    326998    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:48:44 AM   111    327006    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:48:44 AM   111    327008    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:48:44 AM   111    327010    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:48:44 AM   111    327013    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:48:44 AM  1000    327207    0.00    0.00    0.00    0.00    0.00     2  ssh
01:48:44 AM  1000    327208    0.00    0.00    0.00    0.00    0.00     3  sh
01:48:44 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:48:44 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:48:45 AM   111    326596    1.00    1.00    0.00    0.00    2.00     0  netdata
01:48:45 AM   111    326973    0.00    0.00    0.00    0.00    0.00     0  bash
01:48:45 AM   111    326992    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:48:45 AM   111    326995    1.00    0.00    0.00    0.00    1.00     0  apps.plugin
01:48:45 AM   111    326997    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:48:45 AM   111    326998    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:48:45 AM   111    327006    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:48:45 AM   111    327008    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:48:45 AM   111    327010    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:48:45 AM   111    327013    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:48:45 AM  1000    327207    0.00    0.00    0.00    0.00    0.00     2  ssh
01:48:45 AM  1000    327208    0.00    0.00    0.00    0.00    0.00     3  sh
01:48:45 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     0  systemd-journal

01:48:45 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:48:46 AM   111    326596    0.00    0.00    0.00    0.00    0.00     0  netdata
01:48:46 AM   111    326973    0.00    0.00    0.00    0.00    0.00     0  bash
01:48:46 AM   111    326992    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:48:46 AM   111    326995    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:48:46 AM   111    326997    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:48:46 AM   111    326998    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:48:46 AM   111    327006    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:48:46 AM   111    327008    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:48:46 AM   111    327010    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:48:46 AM   111    327013    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:48:46 AM  1000    327207    0.00    0.00    0.00    0.00    0.00     2  ssh
01:48:46 AM  1000    327208    0.00    0.00    0.00    0.00    0.00     3  sh
01:48:46 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     0  systemd-journal

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:      111    326596    2.20    4.30    0.00    0.00    6.50     -  netdata
Average:      111    326973    0.10    0.10    0.00    0.00    0.20     -  bash
Average:      111    326992    0.00    0.00    0.00    0.00    0.00     -  NETWORK-VIEWER
Average:      111    326995    0.30    0.70    0.00    0.00    1.00     -  apps.plugin
Average:      111    326997    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111    326998    0.10    0.00    0.00    0.00    0.10     -  debugfs.plugin
Average:      111    327006    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111    327008    0.10    0.00    0.00    0.00    0.10     -  go.d.plugin
Average:      111    327010    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111    327013    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:     1000    327207    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000    327208    0.00    0.00    0.00    0.00    0.00     -  sh
Average:        0   1946633    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
