Linux 6.8.12+ (sendai) 	12/08/2025 	_x86_64_	(6 CPU)

02:26:50 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:27:30 AM  1000    329532    5.53    0.00    0.00    0.15    5.53     5  memcached_stats
02:27:30 AM  1000    329534    0.00    0.00    0.00    0.00    0.00     1  sh

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:     1000    329532    5.53    0.00    0.00    0.15    5.53     -  memcached_stats
Average:     1000    329534    0.00    0.00    0.00    0.00    0.00     -  sh
