Linux 6.8.12+ (sendai) 	11/09/2025 	_x86_64_	(6 CPU)

01:47:08 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:12 AM   111    323323    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:12 AM   111    323325    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:12 AM   111    323326    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:12 AM   111    323336    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:12 AM   111    323338    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
01:47:12 AM   111    323340    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:12 AM   111    323341    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:12 AM  1000    323534    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:12 AM  1000    323535    0.00    0.00    0.00    0.00    0.00     3  sh
01:47:12 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     4  systemd-journal

01:47:12 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:13 AM   111    322925    1.00    2.00    0.00    0.00    3.00     0  netdata
01:47:13 AM   111    323302    1.00    0.00    0.00    0.00    1.00     0  bash
01:47:13 AM   111    323322    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:47:13 AM   111    323323    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:13 AM   111    323325    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:13 AM   111    323326    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:13 AM   111    323336    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:13 AM   111    323338    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:47:13 AM   111    323340    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:13 AM   111    323341    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:13 AM  1000    323534    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:13 AM  1000    323535    0.00    0.00    0.00    0.00    0.00     3  sh
01:47:13 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:47:13 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:14 AM   111    322925    0.00    0.00    0.00    0.00    0.00     0  netdata
01:47:14 AM   111    323302    0.00    0.00    0.00    0.00    0.00     0  bash
01:47:14 AM   111    323322    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:47:14 AM   111    323323    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:14 AM   111    323325    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:14 AM   111    323326    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:14 AM   111    323336    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:14 AM   111    323338    1.00    1.00    0.00    0.00    2.00     0  apps.plugin
01:47:14 AM   111    323340    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:14 AM   111    323341    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:14 AM  1000    323534    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:14 AM  1000    323535    0.00    0.00    0.00    0.00    0.00     3  sh
01:47:14 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:47:14 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:15 AM   111    322925    1.00    0.00    0.00    0.00    1.00     0  netdata
01:47:15 AM   111    323302    0.00    0.00    0.00    0.00    0.00     0  bash
01:47:15 AM   111    323322    1.00    0.00    0.00    0.00    1.00     0  go.d.plugin
01:47:15 AM   111    323323    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:15 AM   111    323325    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:15 AM   111    323326    1.00    0.00    0.00    0.00    1.00     0  debugfs.plugin
01:47:15 AM   111    323336    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:15 AM   111    323338    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:47:15 AM   111    323340    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:15 AM   111    323341    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:15 AM  1000    323534    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:15 AM  1000    323535    0.00    0.00    0.00    0.00    0.00     3  sh
01:47:15 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:47:15 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:16 AM   111    322925    1.00    0.00    0.00    0.00    1.00     0  netdata
01:47:16 AM   111    323302    0.00    0.00    0.00    0.00    0.00     0  bash
01:47:16 AM   111    323322    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:47:16 AM   111    323323    0.00    0.00    0.00    1.00    0.00     0  NETWORK-VIEWER
01:47:16 AM   111    323325    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:16 AM   111    323326    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:16 AM   111    323336    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:16 AM   111    323338    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:47:16 AM   111    323340    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:16 AM   111    323341    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:16 AM  1000    323534    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:16 AM  1000    323535    0.00    0.00    0.00    0.00    0.00     3  sh
01:47:16 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:47:16 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:17 AM   111    322925    0.00    0.00    0.00    0.00    0.00     0  netdata
01:47:17 AM   111    323302    0.00    0.00    0.00    0.00    0.00     0  bash
01:47:17 AM   111    323322    0.00    1.00    0.00    0.00    1.00     0  go.d.plugin
01:47:17 AM   111    323323    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:17 AM   111    323325    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:17 AM   111    323326    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:17 AM   111    323336    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:17 AM   111    323338    0.00    1.00    0.00    0.00    1.00     0  apps.plugin
01:47:17 AM   111    323340    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:17 AM   111    323341    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:17 AM  1000    323534    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:17 AM  1000    323535    0.00    0.00    0.00    0.00    0.00     3  sh
01:47:17 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

01:47:17 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:47:18 AM   111    322925    3.00    2.00    0.00    0.00    5.00     0  netdata
01:47:18 AM   111    323302    0.00    0.00    0.00    0.00    0.00     0  bash
01:47:18 AM   111    323322    0.00    0.00    0.00    0.00    0.00     0  go.d.plugin
01:47:18 AM   111    323323    0.00    0.00    0.00    0.00    0.00     0  NETWORK-VIEWER
01:47:18 AM   111    323325    0.00    0.00    0.00    0.00    0.00     0  sd-jrnl.plugin
01:47:18 AM   111    323326    0.00    0.00    0.00    0.00    0.00     0  debugfs.plugin
01:47:18 AM   111    323336    0.00    0.00    0.00    0.00    0.00     0  ebpf.plugin
01:47:18 AM   111    323338    0.00    0.00    0.00    0.00    0.00     0  apps.plugin
01:47:18 AM   111    323340    0.00    0.00    0.00    0.00    0.00     0  otel-plugin
01:47:18 AM   111    323341    0.00    0.00    0.00    0.00    0.00     0  nfacct.plugin
01:47:18 AM  1000    323534    0.00    0.00    0.00    0.00    0.00     5  ssh
01:47:18 AM  1000    323535    0.00    0.00    0.00    0.00    0.00     3  sh
01:47:18 AM     0   1946633    0.00    0.00    0.00    0.00    0.00     3  systemd-journal

Average:      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:      111    322925    2.70    3.00    0.00    0.00    5.70     -  netdata
Average:      111    323302    0.10    0.00    0.00    0.00    0.10     -  bash
Average:      111    323322    0.10    0.10    0.00    0.00    0.20     -  go.d.plugin
Average:      111    323323    0.00    0.00    0.00    0.10    0.00     -  NETWORK-VIEWER
Average:      111    323325    0.00    0.00    0.00    0.00    0.00     -  sd-jrnl.plugin
Average:      111    323326    0.10    0.00    0.00    0.00    0.10     -  debugfs.plugin
Average:      111    323336    0.00    0.00    0.00    0.00    0.00     -  ebpf.plugin
Average:      111    323338    0.30    0.70    0.00    0.00    1.00     -  apps.plugin
Average:      111    323340    0.00    0.00    0.00    0.00    0.00     -  otel-plugin
Average:      111    323341    0.00    0.00    0.00    0.00    0.00     -  nfacct.plugin
Average:     1000    323534    0.80    0.00    0.00    0.00    0.80     -  ssh
Average:     1000    323535    0.00    0.00    0.00    0.00    0.00     -  sh
Average:        0   1946633    0.00    0.00    0.00    0.00    0.00     -  systemd-journal
